Topic,Count,Name,Representation,Representative_Docs,label_manual
21,37,21_membuka_utama_menu_klik,"['membuka', 'utama', 'menu', 'klik', 'muncul', 'balik', 'saat', 'mental', 'kembali', 'jmo']","['kenapa aplikasi jmo saya tidak bisa di buka di buka tapi balik lagi ke menu utama tidak bisa di buka', 'kenapa saat di buka aplikasi nya langsung mental ke menu tidak bisa terbuka kkacau', 'kenapa untuk membuka aplikasi jmo saya tidak bisa malah balik lagi balik lagi ke tampilan menu utama handphone']",Membuka Utama Menu
22,19,22_baik___,"['baik', '', '', '', '', '', '', '', '', '']","['baik', 'baik', 'baik']",Baik  
23,20,23_dek_aman_aku_sekerang,"['dek', 'aman', 'aku', 'sekerang', 'mngapa', 'sekarang', 'dulu', 'jmo', 'tahu', 'bintang']","['kenapa sekerang jmo tidak bisa dibuka keluar terus', 'mngapa sekarang jmo tidak bisa di buka', 'selama ini jmo nya aman aman saja dan bisa di buka kenapa sekarang tidak bisa di buka lagi']",Dek Aman Aku
24,25,24_mendukung_login_setlah_tudak,"['mendukung', 'login', 'setlah', 'tudak', 'kirim2', 'telponnya', 'akun', 'sulit', 'kode', 'alesan']","['enggak bisa login anjay', 'tudak bisa login', 'tidak bisa verifikasi nomor stuck']",Mendukung Login Setlah
25,27,25_redmi_note_os_poco,"['redmi', 'note', 'os', 'poco', 'sayah', 'step', 'device', 'force', '15', 'close']","['susah dibuka hp redmi note 11', 'bug terus keluar di perangkat redmi note 8', 'tidak bisa dibuka di hp redmi note 9 ketika di buka force close']",Redmi Note Os
26,19,26_sangat_bagus_guys_beri,"['sangat', 'bagus', 'guys', 'beri', 'cepat', 'cukup', 'bintang', 'dan', 'saya', '']","['sangat bagus', 'sangat bagus saya beri bintang', 'sangat bagus']",Sangat Bagus Guys
27,29,27_login_pagi_bos_sangking,"['login', 'pagi', 'bos', 'sangking', 'loginnnnnnn', 'loginnn', 'lupaaa', 'ngdarg', 'mon', 'disebutkan']","['kenapa tidak bisa login terus atau harus login pagi hari saja', 'kenapa tidak bisa login tiap login mental terus', 'kenapa kok tidak bisa login setiap mau login balik lagi']",Login Pagi Bos
28,27,28_perbaharui_memperbaharui_mantul_bisa²,"['perbaharui', 'memperbaharui', 'mantul', 'bisa²', 'bener²', 'option', 'paswrdnya', 'seringan', 'mumet', 'kucoba']","['setelah saya perbaharui aplikasi nya malah tidak bisa di buka', 'sudah di perbaharui malah tidak bisa di buka', 'sudah di perbaharui kok tidak bisa di buka ini aplikasi nya']",Perbaharui Memperbaharui Mantul
29,20,29_makin_tambah_pembauran_buruk,"['makin', 'tambah', 'pembauran', 'buruk', 'malah', 'bukannya', 'abal', 'gax', 'parah', 'komentar']","['aplikssi setelah di update atau diperbaharui tidak malah baik bagus atau mudah di buka malah sebaliknya mau buka aplikasinya berulang ulang kali susah dan menyebalkan dan sampai sekarang tetap tidak bisa buka mau saya beri bintang 1 tidak tega jadi saya beri 3 saja seharusnya memberi yang termudah malah memberi yang tersusah', 'ini aplikasi pemerintahan pasti menelan biaya gede tapi aplikasi buruk setelah di update bukannya tambah baik malah jadi buruk gax bisa log ini kata sandi salah terus katanya padahal gax pernah ganti kata sandi aplikasi bobrok', 'kenapa setelah pembauran kok aplikasi tidak bisa di buka selalu aplikasi berhenti terus apa maksudnya pembauran bukannya tambah gampang di buka malah susah di buka bagaimana ini parah bagaimana jmo mobil seahrusnya setelah pembauran lebih bagus gampang membuka aplikasinya ini malah tambah susah parah tidak profesional update tambah ribet tidak bisa di buka aplikasi jor joran']",Makin Tambah Pembauran
30,23,30_play_store_ket_diperbaharui,"['play', 'store', 'ket', 'diperbaharui', 'kebijakan', 'ufh', 'ram', 'mengikuti', 'walaupun', 'nih']","['aplikasi enggak jelas enggak bisa dibuka dan meminta diperbaharui sedangkan di play store nya tidak bisa diperbaharui', 'saya pakai hp infinix begitu update terbaru malah tidak bisa di buka', 'aplikasinya tidak bisa di buka padahal sudah diperbarui dan mengikuti aturan dan kebijakan']",Play Store Ket
31,25,31_pembaruan_sebentar_bulan_tiap,"['pembaruan', 'sebentar', 'bulan', 'tiap', 'pembaharuan', 'meminta', 'upgrade', 'kira', 'hampir', 'verivikasi']","['sedikit update bukan berubah bug didalam aplikasi', 'di verivikasi harus pencahayaan terang', 'dari tanggal 25 januari setiap login sedang dalam pengembangan terus']",Pembaruan Sebentar Bulan
32,35,32_internet_koneksi_jaringan_sinyal,"['internet', 'koneksi', 'jaringan', 'sinyal', 'wifi', 'periksa', 'terhubung', 'bagus', 'pastikan', 'padahal']","['eror terus saat login keterangan koneksi internet padahal internet lancar', 'saat mau klaim jht koneksi internet tidak terhubung terus padahal sinyal sudah bagus pakai wifi juga tetap saja sama', 'saya atas selalu mengalami kendala dibagian akhir pendaftaran akun ketika mau setuju muncul tulisan koneksi internet buruk periksa koneksi internet anda padahal saya sudah pakai wifi data seluler sampai restart hp tapi sama saja periksa koneksi internet anda']",Internet Koneksi Jaringan
33,19,33_cukup_baik_buruk_makin,"['cukup', 'baik', 'buruk', 'makin', 'lumayan', 'bagus', 'terlalu', 'update', '', '']","['cukup bagus', 'lumayan baik', 'terlalu buruk']",Cukup Baik Buruk
34,24,34_semoga_cepat_amanah_lebih,"['semoga', 'cepat', 'amanah', 'lebih', 'pensiun', 'proses', 'bermanfaat', 'cpat', 'berkembang', 'kebih']","['semoga amanah', 'semoga terus lebih amanah', 'semoga lebih baik lagi']",Semoga Cepat Amanah
35,20,35_terlalu_sering_lahir_aturan,"['terlalu', 'sering', 'lahir', 'aturan', 'buang', 'kuota', 'kebiasaan', 'habiskan', 'pencarian', 'banyak']","['kebiasaan log out sendiri', 'terlalu sering up date habiskan kuota saya', 'mengisi tanggal lahir sangat mengesalkan']",Terlalu Sering Lahir
36,22,36_lumayan_cukup_alhamdulillah_50,"['lumayan', 'cukup', 'alhamdulillah', '50', 'cairkan', 'digitalisasi', 'pemula', 'pensiunan', 'usaha', 'tabungan']","['lumayan', 'lumayan', 'lumayan']",Lumayan Cukup Alhamdulillah
37,22,37_saldo_cek_mudah_mengetahui,"['saldo', 'cek', 'mudah', 'mengetahui', 'jhtnya', 'jht', 'untuk', 'melihat', 'lebih', 'status']","['aplikasi rekomendasi buat kawan² kita bisa cek saldo kita dan rincian nya', 'cara cek saldo', 'dengan adanya aplikasi jmo kita bisa lebih mudah mengetahui untuk cek saldo jht']",Saldo Cek Mudah
38,20,38_jarang_terbaik_tapi_cacatnya,"['jarang', 'terbaik', 'tapi', 'cacatnya', 'bulannya', 'kenapasih', 'updateee', 'pembharuan', 'lpgin', 'bejibun']","['terbaik tapi minusnya minta update aplikasi terus kalau jarang di buka', 'ya aplikasi nya membatu terimakasi aku termasuk jarang buka aplikasi tapi setiap buka aplikasi suruh update terus knapa ya', 'nih aplikasi updateee mulu apanya sih yang di update pelayanan sama sistemnya masih sama-sama lelet']",Jarang Terbaik Tapi
39,31,39_bug_nge_error_crash,"['bug', 'nge', 'error', 'crash', 'merespon', 'teman', 'home', 'bjs', 'mulu', 'apkikasi']","['aplikasi tidak bisa di buka error mulu', 'aplikasi error aku sudah pakai 2 device tetap tidak bisa dibuka', 'nge bug nge lag barusan di buka tidak bisa heran']",Bug Nge Error
40,36,40_salah_sandi_pasword_email,"['salah', 'sandi', 'pasword', 'email', 'ganti', 'password', 'otp', 'kode', 'benar', 'reset']","['jmo kenapa nih sandi nya sudah benar email sudah benar tapi indak valid masukan kode otp malah pemberitahuan kode nya salah padahal saya tidak pernah ganti pasword ada-ada saja', 'mau log ini tidak bisa bisa yang ada malah email salah pasword salah padahal sudah benar sampai gua ganti sandi baru tetap saja pasword salah tolong di perbaiki', 'kenapa ya kok tidak bisa login padahal email sama katasandi tidak salah padahal baru satu kali pencet login notif nya langsung salah masukan pasword sebanyak 3x sampai akhirnya coba ganti pasword baru tetap sama juga tidak bisa ke buka']",Salah Sandi Pasword
41,24,41_mudah_lebih_alhmdulilah_simpel,"['mudah', 'lebih', 'alhmdulilah', 'simpel', 'cepat', 'dahulu', 'amburadul', '1th', 'grand', 'inovatif']","['sangat mudah', 'mudah', 'mudah']",Mudah Lebih Alhmdulilah
42,19,42_bersih_alasanya_pub_ikasinya,"['bersih', 'alasanya', 'pub', 'ikasinya', 'ruang', 'buka', 'memuat', 'gagal', 'versi', 'kenapa']","['apa ikasinya susah di buka', 'kenapa sekarang jadi gagal di buka apa alasanya', 'kenapa tidak bisa di buka suruh bersih kan ruang tetap saja tidak bisa di akses']",Bersih Alasanya Pub
43,26,43_mulu_deh_tiap_heran,"['mulu', 'deh', 'tiap', 'heran', 'bulan', 'pembaruan', 'hari', 'melulu', 'perasaan', 'meminta']","['heran saya aplikasi update mulu', 'kocak di update malah for close mulu anggaran mulu digedein', 'tiap bulan kudu update mulu anjir mengesalkan fitur enggak ada yang berubah juga heran']",Mulu Deh Tiap
44,23,44_klik_langsung_keluar_truss,"['klik', 'langsung', 'keluar', 'truss', 'sendiri', 'tiba', 'setiap', 'automatis', 'kelaur', 'diibuka']","['kenapa setiap mau buka aplikasi automatis keluar sendiri ya jadi enggak bisa masuk ke aplikasi nya', 'ini maksud nya bagaimana sih masa di buka aplikasi nya keluar sendiri niat tidak sih buat aplikasi', 'ini bagaimana ya solusi aplikasi tidak bisa di buka suka langsung keluar saat mau masuk']",Klik Langsung Keluar
45,24,45_bis_update_propil_updat,"['bis', 'update', 'propil', 'updat', 'tks', 'setelah', 'buka', 'du', 'upload', 'di']","['setelah di update kok tidak bis a di buka', 'kok tidak bisa di buka setelah update', 'sudah du updat kenapa masih tidak bisa di buka']",Bis Update Propil
46,16,46_puas_memuaskan_senang_mengunakan,"['puas', 'memuaskan', 'senang', 'mengunakan', 'kurang', 'praktis', 'sangat', 'cukup', 'sekali', 'untuk']","['cukup puas', 'puas', 'puas']",Puas Memuaskan Senang
47,22,47_kebanyakan_perusahan_gara_bosok,"['kebanyakan', 'perusahan', 'gara', 'bosok', 'upgreat', 'keja', 'indonesi', 'bertahun2', 'this', 'tapiga']","['kebanyakan update', 'kebanyakan update', 'kebanyakan update']",Kebanyakan Perusahan Gara
48,15,48_membantu_bermanfaat_terbatas_disediakan,"['membantu', 'bermanfaat', 'terbatas', 'disediakan', 'pelayan', 'sekalai', 'perhatikan', 'manfaat', 'publik', 'optimal']","['mempermudah pelayan', 'membantu sekalai', 'menu yang disediakan terbatas']",Membantu Bermanfaat Terbatas
49,21,49_kayak_ngebug_kok_bos,"['kayak', 'ngebug', 'kok', 'bos', 'soryy', 'muiu', 'negara', 'mengasih', 'judulnya', 'begini']","['tidak bisa di buka kenapa ini bos tidak guna', 'malah tidak bisa di buka bagaimana judulnya', 'kok tidak bisa dibuka ya kayak ngebug begitu']",Kayak Ngebug Kok
50,22,50_ajukan_jht_pengajuan_klaim,"['ajukan', 'jht', 'pengajuan', 'klaim', 'dipersulit', 'cair', 'jaminan', 'dibawah', 'kehilangan', 'alasannya']","['pliss bantu jawab bagaimana cara klaim jkp jaminan kehilangan pekerjaan', 'mau tanya tiap bulan perusahaan saya bayar jika jht jkk dan jaminan pensiun tapi kenapa dicek di jmo tidak ada kosong bagaimana caranya agar muncul', 'status kepesertaan saya non aktif tapi kenapa saya masih belum bisa ajukan klaim jht padahal saya tidak terdaftar diperusahaan yang lain saat ini']",Ajukan Jht Pengajuan
51,21,51_susah_lelet_donlod_menghilang,"['susah', 'lelet', 'donlod', 'menghilang', 'ketik', 'dibagusin', 'kontrol', 'buat', 'meski', 'loginnya']","['lelet jaringan sudah bisa lah dibagusin', 'sistem nya buruk sekali ketik menghilang aplikasi nya', 'donlod gampang tapi nge buka aga susah']",Susah Lelet Donlod
52,22,52_afk_anjing_ter_mengalami,"['afk', 'anjing', 'ter', 'mengalami', 'keluar', 'gagal', 'crash', 'boskuh', 'aksess', 'kwnapah']","['masih suka keluar masuk harus di benahi lagi', 'kwnapah tidak bisa di aksess selalu keluar sendiri', 'mengalami gantian saat dibuka']",Afk Anjing Ter
53,23,53_terima_kasih_2026_membantu,"['terima', 'kasih', '2026', 'membantu', 'namun', 'autodebit', 'terimakasih', '28', 'valid', 'mengecek']","['pekerja cleaning dan terima kasih sudah bantu saya dan sangat bermanfaat', 'terimakasih untuk pertama kali saya daftar akun jmo nya mudah dan lancar semoga kedepannya lancar tidak ada kendala', 'sudah membantu untuk kami yang tinggal jauh dgan kantor bpjs terima kasih banyak admin']",Terima Kasih 2026
54,29,54_klaim_jht_puluhan_persulit,"['klaim', 'jht', 'puluhan', 'persulit', 'verifikasi', 'wajah', 'rt', 'foto', 're', 'web']","['edit 2025 klaim jht lewat jmo sekarang tidak mulus kayak dulu banyak bug jaringan', 'aplilasi lambat harus re login puluhan kali buat bisa akses fitur klaim jht', 'klaim hak di persulit telat bayar di denda']",Klaim Jht Puluhan
55,13,55_xxx_agus_akurat_bintang,"['xxx', 'agus', 'akurat', 'bintang', '', '', '', '', '', '']","['akurat', '9 xxx', 'agus']",Xxx Agus Akurat
56,15,56_naik_terdeteksi_perankat_bilan,"['naik', 'terdeteksi', 'perankat', 'bilan', 'lokasi', 'palsu', 'pengaturan', 'pembayaran', 'kejadian', 'jawaban']","['kok tidak bisa login setelah update apa kejadian nih', 'kenapa setelah update akun saya tidak bisa masuk stuck tanpa keterangan apapun', 'kenapa tidak bisa login malah selalu naik bilan masih terdeteksi di perankat lain']",Naik Terdeteksi Perankat
57,19,57_min_tbtb_riwayat_hapus,"['min', 'tbtb', 'riwayat', 'hapus', 'mengetik', 'permisi', 'solusinya', 'maaf', 'kalau', 'tetapi']","['min maaf nih saya kasih bintang 3 jadinya knapa setelah update pembaruan saya jadi tidak bisa buka aplikasi jmo nya tiap saya klik buka tuh awalnya loading terus malah keluar sendiri aplikasinya di coba berulang tetap jja bgto bagaimana ini min saya mau claim jht soalnya', 'maaf mau bertanya kenapa aplikasi saya tidak bisa dibuka ya sebelumnya oke oke saja kok tbtb saat dibuka tbtb keluar item² terus keluar dari aplikasi nya ya itu bagaimana ya mohon dijawab dong soalnya sudah diperbarui sudah smuanya sudah coba diuinstall terus diinstal tapi tetap saja enggak bisa terimakasihhh', 'hari ini tanggal 15 juni 2025 jam 13 05 saya coba buka jmo tapi muncul notif harus update begitu saya update selesai dan buka jmo kembali tidak muncul tampilan login malah muncul notif update lagi kepada pihak yang berwenang tolong perbaiki masalah ini']",Min Tbtb Riwayat
58,15,58_pelanggan_hubungi_dipersulit_butuh,"['pelanggan', 'hubungi', 'dipersulit', 'butuh', 'haddduh', 'brader', 'layanan', 'ya', 'enggak', 'aplikasinya']","['kenapa tidak bisa dibuka ya aplikasinya nih haddduh orang butuh informasi kenapa dipersulit brader', 'kok tidak bisa di buka dan meminta hubungi layanan pelanggan kenapa ya', 'ini kenapa aplikasi nya enggak bisa dibuka ya tulisannya hubungi layanan pelanggan']",Pelanggan Hubungi Dipersulit
59,28,59_cache_hapus_restart_tetap,"['cache', 'hapus', 'restart', 'tetap', 'dicoba', 'chace', 'uninstall', 'ulang', 'clear', 'apdate']","['sudah 1 minggu tidak bisa buka aplikasi jmo keterangan aplikasi macet padahal sudah di uninstall dan restart hp hapus cache masih tetap tidak bisa buka aplikasi', '28 5 2036 apdate aplikasi tidak bisa di buka padahal cache sudah di bersihkan sudah apdate pula sudah restarulang juga tetap aplikasi tidak bisa di buka', 'dari september kemarin aplikasi jmo tidak bisa dibuka selalu mental langsung sudah dicoba clear cache restart bahkan reinstal masih tetap saja begitu help min']",Cache Hapus Restart
60,14,60_mohon_kak_adm_mi8,"['mohon', 'kak', 'adm', 'mi8', 'bntuan', 'cancel', 'plikasi', 'siomi', 'terimkasih', 'tibakeluar']","['kenpa ya aplikasi jmo nya di handphone saya tidak bisa dibuka mohon penjelasannya', 'kenapa saya tidak bisa login di plikasi jmo tolong di tindak lanjuti keluhan saya ini saya tidak bisa login ke aplikasi jmo', 'saya mohon jmo segera upgrade karena di hp siomi mi8 tidak bisa di buka terimkasih atas perhatiannya']",Mohon Kak Adm
61,16,61_jht_pencairan_disayangkan_livin,"['jht', 'pencairan', 'disayangkan', 'livin', 'klaim', 'klam', 'belum', 'online', 'waktu', 'lengkap']","['harap di permudah bab pencairan pap bu masak bolak balik kantor cabang jht sampai 4 belum bisa cair', 'saya sudah klaim jht satu minggu menunggu belum juga cair padahal sudah verifikasi data terbaru bukan kah melalui aplikasi pencairan data jht lebih cepat ya', 'mengurus livin mandiri cepat namun sangat disayangkan pakai livin sangat dipaksakan bagi pengguna jamsostek dalam pencairan dana jht']",Jht Pencairan Disayangkan
62,16,62_developernya_harap_keluar_sediri,"['developernya', 'harap', 'keluar', 'sediri', 'bebalik', 'arahany', 'masuk', 'sendirinya', 'beranda', 'langsung']","['aplikasi nya keluar sediri tidak bisa dibuka', 'tidak bisa masuk aplikasi harap bisa perbaikan oleh developernya', 'aplikasi tidak bisa masuk bebalik terus ke beranda hp']",Developernya Harap Keluar
63,25,63_susah_ribet_agak_ksihan,"['susah', 'ribet', 'agak', 'ksihan', 'onlainnya', 'aksessnya', 'mndaftarkn', 'mingkin', 'trkadang', 'notip']","['susah masuk jmo', 'susah masuk', 'susah untuk masuk onlainnya']",Susah Ribet Agak
64,22,64_diperbaiki_solusinya_mohon_disaat,"['diperbaiki', 'solusinya', 'mohon', 'disaat', 'secepatnya', 'min', 'dong', 'diproses', 'dialih', 'jawabanya']","['setelah di update aplikasinya terhenti kagak bisa ke buka bagaimana ya solusinya terima kasih', 'aplikasi jmo belum diperbaiki tidak bisa terbuka aplikasi selalu berhenti mohon diperbaiki bug tersebut', 'min ini kenapa aplikasi sudah meluncur jika belum bisa digunakan mohon diperbaiki dong secepatnya kenapa tidak bisa dibuka']",Diperbaiki Solusinya Mohon
65,23,65_ketenagakerjaan_aktif_bpjs_program,"['ketenagakerjaan', 'aktif', 'bpjs', 'program', 'kpj', 'saldo', 'layanan', 'pengguna', 'klaim', 'yang']","['tidak bisa cek saldo jht yang sedang aktif yang muncul saldo yang sudah tidak aktif tahun 1995 sudah pernah diperbaiki di kantor bpjs ketenaga pekerjaan yang harus antri dari sebelum jam 7 dan pagar belum di buka terlayani hampir di jam 11 sekarang kembali lagi tidak bisa cek saldo yang aktif sudah di coba bertanya melalui wa 175 bpjs ketenagakerjaan', 'setelah login di aplikasi ini saya adalah peserta bpjs ketenagakerjaan yang iikut di semua program layanan termasuk program layanan jht dan ada saldo jht yang terecord di dalam aplikasi ini akan tetapi mengapa pada menu program layanan jht tidan tercentang warna hijau dan ada notifikasi anda belum terdaftar dalam layanan ini', 'tolong dari pihak bpjs ketenagakerjaan untuk menyediakan layanan pengecekan iuran pembayaran bulanan didalam aplikasi jmo karena status kepesertaan bpjs ketenagakerjaan saya ada 2 tampilan terpisah antara saldo non aktif aktif non aktif dikarenakan sempat beberapa bulan nunggak tidak dibayar oleh pihak perusahaan tempat saya bekerja kembali aktif dengan baris tampilan baru karena mulai di bayar oleh pihak perusahaan jadi kami ingin mengetahui betapa bulan hak kami tidak terbayarkan perusahaan']",Ketenagakerjaan Aktif Bpjs
66,14,66_tiap_tertutup_dsruh_gih,"['tiap', 'tertutup', 'dsruh', 'gih', 'membosan', 'selular', 'updatan', 'terooos', 'bosan', 'mulu']","['capek tiap buka perbarui mulu', 'tiap buka selalu update an membosan sekali', 'tiap mau masuk pasti harus update dulu bosan gih']",Tiap Tertutup Dsruh
