video_id,video_url,caption,views,scraped_at
7555370241857948939,https://www.tiktok.com/@univsiberasia/video/7555370241857948939,"UNSIA – LONSUM Memberikan Penyuluhan Teknis Kepada UMKM di Desa Tarumajaya Universitas Siber Asia (UNSIA) bekerja sama dengan PT. PP London Sumatra Indonesia Tbk (LONSUM) menyelenggarakan kegiatan penyuluhan teknis bagi pelaku Usaha Mikro, Kecil, dan Menengah (UMKM) di Desa Tarumajaya, Kecamatan Kertasari, Kabupaten Bandung, Jawa Barat, pada Jumat, 26 September 2025. Kegiatan ini merupakan bagian dari Pengabdian Kepada Masyarakat (PKM) Universitas Siber Asia yang berfokus pada pemberdayaan masyarakat di sekitar perkebunan dan pabrik teh milik PT. LONSUM, khususnya masyarakat Desa Tarumajaya yang banyak menggantungkan perekonomiannya pada sektor pertanian dan usaha kecil. Dengan mengangkat tema “Pemberdayaan UMKM melalui Inovasi Digital, Kreativitas, dan Manajemen Bisnis yang Efektif”, kegiatan ini menghadirkan dosen dan mahasiswa UNSIA dari lima program studi yang menyajikan materi sesuai bidang keilmuan masing-masing: Program Studi Komunikasi: Strategi Promosi dan Komunikasi Bisnis UMKM melalui Optimalisasi Media Sosial. Program Studi Sistem Informasi: Pelatihan Pemanfaatan Aplikasi Kasir untuk Efisiensi Operasional UMKM. Program Studi Informatika: Penerapan Prompt Engineering untuk Mendukung Layanan UMKM. Program Studi Manajemen: Inovasi Socialpreneur: Pemberdayaan Masyarakat Desa melalui UMKM Digital. Program Studi Akuntansi: Penyusunan Laporan Keuangan sebagai Evaluasi Kinerja Usaha UMKM. Melalui penyuluhan ini, pelaku UMKM mendapatkan wawasan terkait strategi pemasaran digital, pemanfaatan teknologi untuk meningkatkan produktivitas, inovasi model bisnis, hingga pentingnya pengelolaan keuangan yang transparan dan terukur. Sesi diskusi dan tanya jawab berlangsung aktif, di mana para peserta UMKM tidak hanya menyampaikan pengalaman serta tantangan yang mereka hadapi, tetapi juga mendapatkan solusi langsung dari para pemateri. Antusiasme masyarakat terlihat dari banyaknya pertanyaan yang diajukan, mulai dari cara memaksimalkan media sosial untuk pemasaran produk, penggunaan aplikasi kasir yang sederhana, hingga strategi agar usaha tetap bertahan di tengah persaingan. Sampai bertemu di PKM berikutnya... #kuliahonline #kuliahonlinediunsia  #fyp  created by Universitas Siber Asia with Pdubcookin’s pdubcookin shake it to the max flip",4594,2026-07-01 04:17:47
7551276779915218182,https://www.tiktok.com/@univsiberasia/video/7551276779915218182,"""Yes i'm the winner"" versi kamu apa nih Sobat UNSIA? Tulis di kolom komentar ya🤩 created by Universitas Siber Asia with Raisa’s Awal Kisah Selamanya (feat. Barsena Bestandhi)",17.5K,2026-07-01 04:17:47
7550588898452376837,https://www.tiktok.com/@univsiberasia/video/7550588898452376837,Siapa nih yang sudah ga sabar menunggu perkuliahan dimulai? Yuk tulis di kolom komentar ya 🧐🥳 #kuliahonlinediunsia #fyp #kuliahonline #PelajarBerkumpulBertumbuh  created by Universitas Siber Asia with Chemo Labetubun_21’s suara asli - Chemo_21,5618,2026-07-01 04:17:47
7549045271880322309,https://www.tiktok.com/@univsiberasia/video/7549045271880322309,"Halo Sobat UNSIA👋🏼 Sudah tahu belum nih kalau Kak Annisya Andrianti, yang merupakan alumni UNSIA dari prodi Manajemen adalah brand ambassador UNSIA lho🤩 #kuliahonline #kuliahonlinediunsia #fypシ #kampusdigital  created by Universitas Siber Asia with PinkPantheress’s Illegal",5993,2026-07-01 04:17:47
7548676194611301688,https://www.tiktok.com/@univsiberasia/video/7548676194611301688,Pilihan yang tepat ya kuliah di Universitas Siber Asia🤩 Siapa saja nih mahasiswa baru semester ganjil 2025/2026? Yuk tulis di kolom komentar🥳 #kuliahonline #kuliahonlinediunsia #fypシ #kampusonline #penerimaanmahasiswabaruUNSIA  created by Universitas Siber Asia with Trendformusic’s son original,8797,2026-07-01 04:17:47
7545408606439607558,https://www.tiktok.com/@univsiberasia/video/7545408606439607558,"Kisah Inspiratif Kak Melani yang naik truk keripik singkong dari Salatiga ke Kampus UNSIA yang berada di Jakarta Selatan, yang menempuk jarak kurang lebih 10 jam untuk menyelesaikan tugas akhirnya. Semoga perjuangan Kak Melani tidak sia-sia dan diberikan kemudahan dalam menyelesaikan tugas akhirnya di Universitas Siber Asia. #kisahinspirasi #kuliahonline #kuliahonlinediunsia #fypシ  created by Universitas Siber Asia with NAPA’s Deslocado",5628,2026-07-01 04:17:47
7545405590168915206,https://www.tiktok.com/@univsiberasia/video/7545405590168915206,"Keseruan pada saat Jakarta Festival UNSIA pada Sabtu, 23 Agustus 2025🤩🥳 siapa nih yang ikut di acara Jakarta Festival UNSIA??? Yuk tulis di kolom komentar 💃🏼 #kuliahonline #kuliahonlinediunsia #fypシ  created by Universitas Siber Asia with bethan mccoy’s original sound",4371,2026-07-01 04:17:47
7543553899857317126,https://www.tiktok.com/@univsiberasia/video/7543553899857317126,"Halo Sobat UNSIA 👋🏼 Gerak indah penuh makna, perjuangan yang berbuah juara! Selamat kepada Kak Puri sang juara lomba tari tradisional UNSIA Talent Show 2025✨ #kampusonline  #kampusdigital #kuliahonlinediunsia #unsiajakartafestival #fyp  created by Universitas Siber Asia with Chemo Labetubun_21’s suara asli - Chemo_21",4252,2026-07-01 04:17:47
7542738801592896774,https://www.tiktok.com/@univsiberasia/video/7542738801592896774,Pesona para hadirin di UNSIA Jakarta Festival di Universitas Siber Asia 🤩 Tentunya masih banyak lagi yang belum tersorot  #kampusonline #kampusdigital #unsiajakartafestival #kuliahonlinediunsia #fypシ゚viral  created by Universitas Siber Asia with JACSON ZERAN’s suara asli - Jacson Zeran,4401,2026-07-01 04:17:47
7542438374221630776,https://www.tiktok.com/@univsiberasia/video/7542438374221630776,Join now and don't forget to register at pmb.unsia.ac.id 🥳🤩🥳 #kampusonline #kuliahonline #kampusdigital #kuliahonlinediunsia #mahasiswabaru  created by Universitas Siber Asia with PinkPantheress’s Illegal,3909,2026-07-01 04:17:47
7542434450760617222,https://www.tiktok.com/@univsiberasia/video/7542434450760617222,"UNSIA Jakarta Festival Pada hari Sabtu, 23 Agustus 2025, Universitas Siber Asia menggelar acara Puncak UNSIA Jakarta Festival yang bertempat di Gedung Universitas Siber Asia, Ragunan, Jakarta Selatan. Acara ini diselenggarakan secara hybrid, sehingga dapat diikuti baik secara langsung maupun online oleh peserta dari berbagai daerah dan luar negeri. Kegiatan ini menjadi puncak dari rangkaian UNSIA Jakarta Festival yang telah berlangsung sejak Juli 2025. Festival ini diinisiasi UNSIA sebagai upaya memperkuat keterhubungan antara sivitas akademika dengan masyarakat luas, khususnya para siswa SMA/SMK. Melalui beragam kompetisi yang digelar, UNSIA membuka ruang bagi generasi muda untuk menyalurkan kreativitas, bakat, serta semangat kolaboratif. Acara puncak ini diisi oleh, Sambutan dari Rektor UNSIA, Jang Youn Cho, BA, MPA, Ph.D., CPA, dan Wakil Rektor Bidang Akademik, Penelitian, dan Pengabdian kepada Masyarakat, Dr. Ucuk Darusalam, ST., MT., Talk Show Kemahasiswaan, Soft Launching ICEMS, Pengumuman dan Penampilan pemenang lomba Tari, Paduan Suara, dan Video Reels. Untuk pemenang lomba Tari, Paduan suara dan Video reels selain mendapatkan hadiah uang tunai, beasiswa, piala dan sertifikat. Untuk kedepannya UNSIA Festival akan dilaksanakan di beberapa wilayah di Indonesia. Sampai bertemu di UNSIA Festival berikutnya… #kuliahonline #kampusonline #kuliahfullonline #kampussiber #kampusdigital created by Universitas Siber Asia with SILET OPEN UP & Jacson Seran & Juan Reza & Diva Aurel’s TABOLA BALE",3505,2026-07-01 04:17:47
7541319541071072568,https://www.tiktok.com/@univsiberasia/video/7541319541071072568,Ko bisa tiba-tiba wisuda? Bisa dong kan kuliahnya asik soalnya🥳💃🏼 Tunggu apalagi yuk daftar sekarang di pmb.unsia.ac.id  #kuliahonlinediunsia #jadibisa #penerimaanmahasiswabaruUNSIA #mahasiswabaru  created by Universitas Siber Asia with Mickeyy’s suara asli - Mickeyy🐭,13.1K,2026-07-01 04:17:47
7540230215268666680,https://www.tiktok.com/@univsiberasia/video/7540230215268666680,"𝐒𝐞𝐥𝐚𝐦𝐚𝐭 𝐮𝐥𝐚𝐧𝐠 𝐭𝐚𝐡𝐮𝐧 𝐑𝐞𝐤𝐭𝐨𝐫  𝐔𝐍𝐒𝐈𝐀 𝐏𝐫𝐨𝐟. 𝐉𝐚𝐧𝐠 𝐘𝐨𝐮𝐧 𝐂𝐡𝐨, 𝐁𝐀, 𝐌𝐏𝐀, 𝐏𝐡.𝐃., 𝐂𝐏𝐀 Semoga panjang umur, sehat selalu, dan senantiasa diberkahi dalam setiap langkah untuk membawa UNSIA semakin maju 🥳 Yuk tulis di kolom komentar harapan untuk Prof. Cho 🤩 #kuliahonlinediunsia #fyp #rektorunsia #jadibisa created by Universitas Siber Asia with Nomi’s suara asli - Nomi",5003,2026-07-01 04:17:47
7539404048823242040,https://www.tiktok.com/@univsiberasia/video/7539404048823242040,"🇮🇩 𝐃𝐈𝐑𝐆𝐀𝐇𝐀𝐘𝐔 𝐑𝐄𝐏𝐔𝐁𝐋𝐈𝐊 𝐈𝐍𝐃𝐎𝐍𝐄𝐒𝐈𝐀 𝐊𝐄-𝟖𝟎!🇮🇩 Semangat kemerdekaan selalu menjadi pengingat bagi kita untuk terus berjuang, melangkah maju, dan mewujudkan cita-cita. Begitu pula di dunia pendidikan, kemerdekaan adalah kesempatan untuk belajar, berkembang, dan meraih masa depan yang gemilang. Dalam rangka memperingati HUT RI ke-80, PPMB Universitas Siber Asia menghadirkan promo spesial bagi calon mahasiswa baru! 🎉 📌 Promo Kemerdekaan UNSIA 🗓️ Periode: 17 – 28 Agustus 2025 🎓 Jalur: Reguler 💸 Benefit: 𝐆𝐑𝐀𝐓𝐈𝐒 𝐛𝐢𝐚𝐲𝐚 𝐟𝐨𝐫𝐦𝐮𝐥𝐢𝐫 𝐩𝐞𝐧𝐝𝐚𝐟𝐭𝐚𝐫𝐚𝐧 Kesempatan ini hanya berlaku selama periode promo berlangsung, jadi jangan lewatkan peluang untuk menjadi bagian dari keluarga besar UNSIA. 𝐈𝐧𝐟𝐨 𝐩𝐞𝐧𝐝𝐚𝐟𝐭𝐚𝐫𝐚𝐧 𝐛𝐢𝐬𝐚 𝐜𝐞𝐤 𝐦𝐞𝐥𝐚𝐥𝐮𝐢 𝐖𝐞𝐛𝐬𝐢𝐭𝐞: 🌐pmb.unsia.ac.id Follow akun Instagram kami: @univsiberasia ppmbunsia_official Atau 𝐇𝐮𝐛𝐮𝐧𝐠𝐢 𝐓𝐢𝐦 𝐀𝐝𝐦𝐢𝐬𝐬𝐢𝐨𝐧 𝐤𝐚𝐦𝐢 : 📱Rizka (+62)812-9554-4717 📱Holis (+62)812-1898-7353 📱Sofi (+62)877-1574-4747 📱Fian (+62)815-1469-6934 Kami tunggu kabar baiknya untuk bergabung di UNSIA🙌 #KuliahOnlinediUNSIA #JadiBisa #penerimaanmahasiswabaruUNSIA #fypシ  created by Universitas Siber Asia with 🎶🎧’s original sound",5098,2026-07-01 04:17:47
7537927151908179256,https://www.tiktok.com/@univsiberasia/video/7537927151908179256,"✨ 𝐔𝐍𝐒𝐈𝐀 𝐉𝐚𝐤𝐚𝐫𝐭𝐚 𝐅𝐞𝐬𝐭𝐢𝐯𝐚𝐥 𝟐𝟎𝟐𝟓 ✨🇮🇩 Tahun ini, Universitas Siber Asia (UNSIA) mengajak Sobat UNSIA untuk memeriahkan HUT Kemerdekaan RI ke-80 lewat ""𝐔𝐍𝐒𝐈𝐀 𝐉𝐚𝐤𝐚𝐫𝐭𝐚 𝐅𝐞𝐬𝐭𝐢𝐯𝐚𝐥 𝟐𝟎𝟐𝟓"" yang akan dilaksanakan pada:   Hari, Tanggal: Sabtu, 23 Agustus 2025 Waktu: 08.00 WIB - selesai Media : Hybrid (onsite dan online) Tempat Onsite : Kampus UNSIA Media Online: Zoom Meeting (link will be update soon) Apa saja yang bakal seru di sini? 𝟏. 𝐔𝐍𝐒𝐈𝐀 𝐓𝐚𝐥𝐞𝐧𝐭 𝐒𝐡𝐨𝐰 Ajang pencarian bakat untuk siswa SMA/SMK. Tunjukkan talenta terbaikmu dengan mengikuti lomba menyanyi, menari tradisional maupun modern, dan lomba produksi video reels dan raih hadiah totalnya sebesar 60 jt. 𝟐. 𝐒𝐞𝐦𝐚𝐫𝐚𝐤 𝐔𝐍𝐒𝐈𝐀  Acara spesial untuk mahasiswa, alumni, dan tenaga kependidikan UNSIA. Akan ada lomba-lomba seru, games kebersamaan, dan hadiah menarik yang siap bikin harimu lebih meriah! 𝟑. 𝐒𝐭𝐮𝐝𝐞𝐧𝐭 & 𝐀𝐥𝐮𝐦𝐧𝐢 𝐆𝐚𝐭𝐡𝐞𝐫𝐢𝐧𝐠 Momen hangat untuk bertemu kembali. Berbagi kisah, memperluas koneksi, dan mempererat tali persaudaraan antar civitas akademika UNSIA.📍  Catat tanggalnya!! 📲 Info lebih lanjut:  Hotline Kemahasiswaan UNSIA (0877-500-700-50) #UNSIAJakartaFestival  #HUTRI80  #kuliahonlinediUNSIA  #GatheringUNSIA #fyp  created by Universitas Siber Asia with Beachcrimes & Tia Tia’s Elevator",4242,2026-07-01 04:17:47
7536141303923494149,https://www.tiktok.com/@univsiberasia/video/7536141303923494149,"𝗛𝗮𝗹𝗼 𝗦𝗼𝗯𝗮𝘁 𝗨𝗡𝗦𝗜𝗔 👋  𝐔𝐍𝐒𝐈𝐀 𝐆𝐎𝐄𝐒 𝐓𝐎 𝐌𝐀𝐊𝐀𝐒𝐒𝐀𝐑 - 𝟑𝟎 𝐉𝐮𝐥𝐢 𝟐𝟎𝟐𝟓 UNSIA berkesempatan mengadakan student gathering  hangat di Warung Ropang Perintis, Makassar. Acara ini dihadiri beberapa mahasiswa UNSIA yang penuh semangat dan perwakilan dari UNSIA yaitu Kaprodi Komunikasi, Rosanah, S.S., M.I.Kom untuk berbagi cerita, pengalaman, serta mempererat silaturahmi.  Terima kasih banyak kepada teman-teman yang sudah menyempatkan hadir di tengah kesibukan masing-masing. Kehadiran kalian membuat suasana semakin hangat dan bermakna.  Sampai jumpa di kesempatan berikutnya, dan semoga kita bisa terus terhubung, di manapun kita berada!  #kuliahonlinediunsia #StudentGathering2025 #GatheringIntimMakassar #PelajarBerkumpulBertumbuh #makassar #infokuliahonline  created by Universitas Siber Asia with Universitas Siber Asia’s original sound - Universitas Siber Asia",4581,2026-07-01 04:17:47
7535733515556605189,https://www.tiktok.com/@univsiberasia/video/7535733515556605189,"Ayahku Sekaligus Kakak Tingkatku di Kampus Belajar tidak pernah mengenal batas usia, ruang, dan waktu. Semangat inilah yang tercermin dari kisah inspiratif antara Alghazali dan putrinya, Bintang. Ayah dan anak yang menempuh pendidikan tinggi di kampus yang sama: Universitas Siber Asia (UNSIA). Alghazali, seorang mahasiswa Program Studi Manajemen Universitas Siber Asia, telah menyelesaikan studinya dan diwisuda pada periode kedua, 8 Desember 2024. Perjalanan pendidikannya bukan hanya menjadi pencapaian pribadi, tetapi juga menjadi motivasi besar bagi sang putri. Tidak lama berselang, Bintang, sang anak yang mengikuti jejak sang ayah, menyusul menyelesaikan pendidikannya di UNSIA dan diwisuda pada periode ketiga yang berlangsung pada 26 Juli 2025, bertempat di Auditorium UNAS, Pasar Minggu, Jakarta Selatan. Kisah ini bukan sekadar cerita tentang ayah dan anak yang sama-sama berkuliah. Ini adalah cermin dari semangat belajar seumur hidup, dedikasi terhadap pendidikan, dan nilai-nilai keluarga yang saling mendukung dan menginspirasi. Di tengah kesibukan dan peran sebagai kepala keluarga, Alghazali membuktikan bahwa pendidikan tetap bisa diraih. Sementara itu, Bintang, sebagai generasi muda, tidak hanya mendapatkan ilmu, tetapi juga teladan langsung dari sosok ayah yang juga pernah menjadi kakak tingkatnya di kampus. Universitas Siber Asia, sebagai perguruan tinggi berbasis full online, menjadi wadah yang inklusif dan fleksibel bagi siapa saja yang ingin belajar, tanpa memandang usia atau status. Kisah Alghazali dan Bintang membuktikan bahwa belajar adalah perjalanan lintas generasi yang bisa ditempuh bersama, saling menguatkan, dan meninggalkan jejak inspirasi bagi banyak orang. #kuliahonline #kampusonline #kuliahfullonline #kampussiber #kampusdigital #unsia #UNSIA #UNSIANews #wisuda created by Universitas Siber Asia with 👀’s original sound",35.7K,2026-07-01 04:17:47
7535021597208497464,https://www.tiktok.com/@univsiberasia/video/7535021597208497464,"Kuliah ya mending langsung ke Universitas Siber Asia aja, yuk daftarkan diri Sobat cukup melalui website UNSIA di pmb.unsia.ac.id #kuliahonlinediunsia  #jadibisa  #fypage  created by Universitas Siber Asia with Mario A’s Wanting You Is Not a Crime (Acoustic)",7537,2026-07-01 04:17:47
7532341706029616440,https://www.tiktok.com/@univsiberasia/video/7532341706029616440,Ya jelas langsung pilih Universitas Siber Asia dong 😎 #kuliahonlinediunsia #onlineclasses #fypage  created by Universitas Siber Asia with Maman Fvndy’s Stecu Stecu,6471,2026-07-01 04:17:47
7531972672012422406,https://www.tiktok.com/@univsiberasia/video/7531972672012422406,"Joanne Landy Tantreece : Sad To Dramatic Inspiring Wisudawan terbaik yang mewakili wisudawan untuk menyampaikan speech saat Wisuda Sarjana UNSIA Sabtu, 26 Juli 2025. Selamat Joanne…. #kuliahonline #kampusonline #kuliahfullonline #kampussiber #kampusdigital #unsia #UNSIA #fyp #wisuda  created by Universitas Siber Asia with SZA’s Open Arms",61.6K,2026-07-01 04:17:47
7527166069002226950,https://www.tiktok.com/@univsiberasia/video/7527166069002226950,Kesempatan terakhir untuk mendapatkan potongan UKT!! created by Universitas Siber Asia with Universitas Siber Asia’s suara asli - Universitas Siber Asia,1.1M,2026-07-01 04:17:47
7527165777322020102,https://www.tiktok.com/@univsiberasia/video/7527165777322020102,Kapan lagi sarjana bisa dari rumah saja created by Universitas Siber Asia with Universitas Siber Asia’s suara asli - Universitas Siber Asia,21.2K,2026-07-01 04:17:47
7524639523259583800,https://www.tiktok.com/@univsiberasia/video/7524639523259583800,Definisi apapun dikerjain selain skripsi... Hayo siapa juga yang seperti ini?🤔 #kuliahonline #fyp  #jadibisa  created by Universitas Siber Asia with masganee’s Jaithep Raroengjai_Grandma Home,4094,2026-07-01 04:17:47
7524237245839150392,https://www.tiktok.com/@univsiberasia/video/7524237245839150392,"𝗛𝗮𝗹𝗼 𝗦𝗼𝗯𝗮𝘁 𝗨𝗡𝗦𝗜𝗔 👋  𝐌𝐨𝐦𝐞𝐧 𝐈𝐧𝐭𝐢𝐦𝐚𝐭𝐞 𝐝𝐢 𝐒𝐭𝐮𝐝𝐞𝐧𝐭 𝐆𝐚𝐭𝐡𝐞𝐫𝐢𝐧𝐠 𝐉𝐚𝐰𝐚 𝐓𝐞𝐧𝐠𝐚𝐡 –𝗥𝗮𝗯𝘂, 𝟐𝟓 𝐉𝐮𝐧𝐢 𝟐𝟎𝟐𝟓  ""Kadang, kebersamaan yang paling berkesan justru hadir dalam skala kecil"". Pada 25 Juni 2025, Mahasiswa-mahasiswa UNSIA yang berapa di daerah Jawa Tengah berkumpul dalam acara student gathering yang hangat, akrab, dan penuh makna. ✨ Dalam suasana yang intim, setiap peserta punya ruang untuk berbagi cerita, bertukar ide, dan membangun koneksi yang lebih dalam, serta suasana yang hangat dan penuh semangat. Terima kasih untuk semua yang hadir dan ikut menciptakan pengalaman yang autentik dan inspiratif. Sampai bertemu di kesempatan berikutnya! 💬🌱 #kuliahonlinediunsia #StudentGathering2025 #GatheringIntimJateng #PelajarBerkumpulBertumbuh #fypシ #yogyakarta #toeanwatimanjogja  created by Universitas Siber Asia with music ୨ৎ’s original sound",3244,2026-07-01 04:17:47
7522768754594352440,https://www.tiktok.com/@univsiberasia/video/7522768754594352440,"Partisipasi UNSIA pada Kirab Pusaka Keraton Kasunanan Surakarta Hadiningrat… Universitas Siber Asia turut ambil bagian dalam prosesi sakral Kirab Pusaka Malam 1 Suro, yang digelar oleh Keraton Kasunanan Surakarta Hadiningrat pada Kamis malam, 26 Juni 2025. Momen ini sekaligus menandai pergantian Tahun Baru Jawa, 1 Sura 1959 dalam kalender Jawa, yang memiliki makna mendalam bagi masyarakat Jawa sebagai peristiwa kontemplatif, spiritual, dan historis. UNSIA diwakili oleh Rektor UNSIA, Jang Youn Cho, BA, MPA, Ph.D., CPA, yang didampingi oleh Wakil Rektor I, Dr. Ucuk Darusalam, ST., MT, serta Wakil Rektor II, Ir. Abdul Wahab Bangkona, M.Sc. Turut serta pula jajaran struktural universitas, dosen tetap, serta tenaga kependidikan, sebagai bentuk dukungan institusional terhadap pelestarian nilai-nilai luhur bangsa. Prosesi kirab diawali dengan doa bersama di lingkungan Keraton, memohon keselamatan dan kesejahteraan bagi masyarakat dan negeri. Selanjutnya, kirab dilangsungkan dalam suasana hening dan khidmat, dipimpin oleh kerbau albino ""Kyai Slamet"" yang dipercaya sebagai cucuk lampah (penuntun jalan) yang membawa aura suci dan berkah. Iring-iringan pusaka keraton kemudian menyusuri jalanan kota Surakarta sepanjang malam hingga menjelang fajar. Prosesi ini diyakini menyatukan perjalanan waktu antara masa lalu (Atita), masa kini (Atiki), dan masa depan (Anagata), menjadikannya refleksi spiritual atas perjalanan hidup sekaligus permohonan untuk perlindungan dan kemakmuran. Tidak kurang dari 5.000 peserta, yang terdiri atas warga, tokoh adat, pemuka agama, budayawan, hingga wisatawan mancanegara, mengikuti kirab ini dengan penuh hormat. Atmosfer malam yang sunyi dan sakral memberi kesan mendalam bagi siapa pun yang hadir, mempererat rasa kebangsaan dan kecintaan terhadap warisan budaya. Partisipasi UNSIA dalam kegiatan ini merupakan wujud nyata dari komitmen kampus dalam membangun koneksi antara pendidikan tinggi dan warisan budaya, serta memperkuat kolaborasi lintas institusi demi membangun masa depan yang berakar kuat pada identitas bangsa.  #kuliahonline #kampusonline #kuliahfullonline #kampussiber #kampusdigital #unsia #UNSIA #usia news #kirabpusakasolo  #solo #karatonsurakartahadiningrat  created by Universitas Siber Asia with FASSounds’s Gamelan Symphony",3632,2026-07-01 04:17:47
7522002941994093830,https://www.tiktok.com/@univsiberasia/video/7522002941994093830,Perempuan harus bisa multitasking? Apakah Sobat UNSIA pernah ngerasain posisi seperti ini? Tulis di kolom komentar ya jawabannya☺️ #kuliahonline #jadibisa #bekerjasambilkuliah #fypシ  created by Universitas Siber Asia with Nadhif Basalamah’s bergema sampai selamanya,4180,2026-07-01 04:17:47
7516480220715552006,https://www.tiktok.com/@univsiberasia/video/7516480220715552006,"𝐇𝐚𝐥𝐨 𝐒𝐨𝐛𝐚𝐭 𝐔𝐍𝐒𝐈𝐀👋 𝐒𝐓𝐔𝐃𝐄𝐍𝐓 𝐆𝐀𝐓𝐇𝐄𝐑𝐈𝐍𝐆 – 𝐔𝐍𝐒𝐈𝐀 𝐆𝐨𝐞𝐬 𝐓𝐨 𝐂𝐞𝐧𝐭𝐫𝐚𝐥 𝐉𝐚𝐯𝐚  Teruntuk Sobat UNSIA yang berdomisili atau sedang berada di Jawa Tengah dan Yogyakarta; Yuk, ikut kumpul bareng secara langsung.  Momen untuk saling mengenal lebih dekat, mempererat tali silaturahmi, dan merayakan kebersamaan bersama civitas akademika UNSIA baik antara mahasiswa, dosen, staf, hingga pimpinan. Acara ini 𝑭𝑹𝑬𝑬  tanpa dipungut biaya. Cukup siapkan transportasi dan akomodasimu sendiri, dan jangan lupa bawa perlengkapan ibadah pribadi supaya makin nyaman selama acara. STUDENT GATHERING UNSIA akan dilaksanakan pada: 📅 Rabu 25 Juni 2025 🕓 16.00-18.00 👥 Media : Onsite 📍 Lokasi : Toean Watiman Resto 🏷️ Daftarkan dirimu segera juga melalui link berikut : https://bit.ly/StudentGatheringJatengJogja-UNSIA-2025 Pendaftaran dibuka hingga Minggu, 22 Juni 2025 pukul 21.00 WIB . Kuota terbatas, pendaftaran akan ditutup jika sudah penuh Untuk Informasi lebih lanjut dan pendaftaran : 📲 +62 877-500-700-50 (Hotline Kemahasiswaan UNSIA) Terima kasih dan sampai jumpa di acara Student Gathering 🤗 #KuliahOnlinediUNSIA #StudentGathering2025 #fypシ #jawatengah #MahasiswaBerkolaborasi #yogyakarta  #jadibisa #studentgathering created by Universitas Siber Asia with Jaad  Line |  جـــاد لاين’s الصوت الأصلي",5748,2026-07-01 04:17:47
7514614620389149957,https://www.tiktok.com/@univsiberasia/video/7514614620389149957,"Halo Sobat UNSIA 👋 UNSIA GOES TO BANDUNG-Sabtu, 31 Mei 2025. Terima kasih untuk seluruh mahasiswa hebat yang sudah hadir dan meramaikan Student Gathering di Bandung 🔥 Suasana penuh semangat, tawa, dan inspirasi mengalir sepanjang acara, semua jadi bagian dari momen tak terlupakan!  Next UNSIA ke daerah mana lagi ya #StudentGathering2025 #BandungEvent #MahasiswaBerkolaborasi #fyp  created by Universitas Siber Asia with Universitas Siber Asia’s original sound - Universitas Siber Asia",3887,2026-07-01 04:17:47
7514612913181674757,https://www.tiktok.com/@univsiberasia/video/7514612913181674757,"Unite your hearts and click hands together - ""UNSIA Goes to Malang"" at Buddha Tidur🛕 #kuliahonlinediunsia #fypage #kampusonline #buddhatidur  created by Universitas Siber Asia with Super Girlies’s Aw Aw Aw",3753,2026-07-01 04:17:47
7514590407578094854,https://www.tiktok.com/@univsiberasia/video/7514590407578094854,"Halo Sobat UNSIA 👋🏼 A day at Student Gathering ""UNSIA Goes to Malang"" - Friday, 15 May 2025. Wait for us in your city!! Next ke kota mana lagi ya🧐 #kuliahonlinediunsia #studentgathering #malang #fypage #kampusonline  created by Universitas Siber Asia with 𝑖𝑠𝑎𝑏𝑒𝑙𝑙𝑎 ˚୨୧⋆’s original sound",5355,2026-07-01 04:17:47
7500851723502898437,https://www.tiktok.com/@univsiberasia/video/7500851723502898437,"𝐔𝐍𝐒𝐈𝐀 𝐆𝐨𝐞𝐬 𝐭𝐨 𝐒𝐌𝐊𝐍 𝟑𝟔 – Sukses Diselenggarakan! Kegiatan sosialisasi UNSIA Goes to SMKN 36 Jakarta telah sukses dilaksanakan dengan antusiasme tinggi dari para siswa! Dalam acara ini, tim dari Universitas Siber Asia (UNSIA) memperkenalkan sistem pembelajaran online, program studi unggulan, serta berbagai peluang beasiswa yang ditawarkan. Para siswa juga aktif bertanya dan berdiskusi tentang masa depan pendidikan di era digital. Terima kasih kepada seluruh pihak SMKN 36 Jakarta atas sambutan hangat dan kerjasamanya. Semoga kegiatan ini menjadi langkah awal bagi para siswa untuk merancang masa depan yang cerah bersama UNSIA! #UNSIA #kuliahonlinediUNSIA #UNSIAGoesToSchool #KampusDigital  created by Universitas Siber Asia with yayayoo’s original sound - yayayoo",3235,2026-07-01 04:17:47
7481556328402423095,https://www.tiktok.com/@univsiberasia/video/7481556328402423095,"Keseruan acara ""Home Coming and Career Growth: A Ramadhan Gathering"" pada hari Sabtu, 08 Maret 2025🤩 #kuliahonlinediunsia #fyp #jadibisa #ramadhan #bukabersama  created by Universitas Siber Asia with Universitas Siber Asia’s original sound - Universitas Siber Asia",5920,2026-07-01 04:17:47
7456638536020774150,https://www.tiktok.com/@univsiberasia/video/7456638536020774150,Halo Sobat UNSIA 👋🏼 Kenalan yuk dengan salah satu wisudawan terbaik UNSIA!! Kira-kira bagaimana ya caranya membagi waktu supaya bisa menjadi wisudawan terbaik?  Simak videonya sampai selesai ya agar Sobat UNSIA tau jawabannya🤩 #kuliahonlinediunsia #jadibisa #wisudawanterbaik created by Universitas Siber Asia with Universitas Siber Asia’s original sound - Universitas Siber Asia,13.4K,2026-07-01 04:17:47
