reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,tgl_update,sentiment,business_category,sub_issue,merge_group,confidence_level
105d75a9-082f-47bc-a28d-ba2ffc006602,mzaidnal falah201,https://play-lh.googleusercontent.com/a-/ALV-UjVS6LCOKuAESnHptn2oYxLKmok3G_gGSQkbMVm56vqtk2pJlSc,🙌makassih udah membantu bangetz 🤝🙏,4,0,4.9.8.6,2026-04-27 08:57:39,"Halo Kak, terima kasih banyak atas ulasannya! Jika Kakak mengalami kendala atau memiliki pertanyaan, silakan bergabung ke komunitas Edlink melalui sevi.ma/helpdeskedlink. Semoga Aplikasi Edlink dapat terus mendukung dan bermanfaat dalam proses perkuliahan Kakak. Sukses selalu!",2026-04-28 15:54:06,4.9.8.6,2026-06-23 15:49:11,positif,Pengalaman Pengguna,Aplikasi memudahkan akses nilai dan proses perkuliahan,POSITIVE_FEEDBACK,Medium
a05667b6-af30-437a-8a2e-fd084d8feee2,IB Official,https://play-lh.googleusercontent.com/a-/ALV-UjWv3ARk-EuFJoaPXMo48kuDz0uTfH4zdE7NAbLRZwdC1JkqUSE,ganti logo burung,5,0,4.9.8.6,2026-04-25 02:43:43,"Halo Kak, terima kasih banyak atas ulasan dan masukan yang diberikan. Masukan dari Kakak akan menjadi pertimbangan bagi kami dalam proses pengembangan Aplikasi Edlink ke depannya. Jika Kakak memiliki pertanyaan atau kendala lain, jangan ragu untuk menghubungi kami di sevi.ma/helpdeskedlink. Terima kasih.",2026-04-28 15:53:45,4.9.8.6,2026-06-23 15:49:11,positif,Pengalaman Pengguna,Aplikasi memudahkan akses nilai dan proses perkuliahan,POSITIVE_FEEDBACK,Medium
e74ec6c0-c193-4bac-974c-2ffd7f4fd0b5,Nomi,https://play-lh.googleusercontent.com/a-/ALV-UjWGta2LissFkwIh7Jjg91Orvj09Hs3qstQBe6JHWfrhHew6WKPN,"please tambahkan fitur buat karakter dan asesorisnya. agar lebih menarik, buat seperti sistem game.",4,0,4.7.6,2026-04-24 20:44:20,"Halo Kak, terima kasih banyak atas ulasan dan masukan yang diberikan. Masukan dari Kakak akan menjadi pertimbangan bagi kami dalam proses pengembangan Aplikasi Edlink ke depannya. Jika Kakak memiliki pertanyaan atau kendala lain, jangan ragu untuk menghubungi kami di sevi.ma/helpdeskedlink. Terima kasih.",2026-04-28 15:53:41,4.7.6,2026-06-23 15:49:11,positif,Pengalaman Pengguna,Aplikasi memudahkan akses nilai dan proses perkuliahan,POSITIVE_FEEDBACK,Medium
ae55ff82-0780-4c49-9b69-4b3934231452,Miya Sinuraya,https://play-lh.googleusercontent.com/a-/ALV-UjUbWHb21LK3pZMPuJPy8UW3b2UUkpvbBEIwZ1HPJGGl-Ffv9g8m,keren,5,0,4.9.8.5,2026-04-17 00:09:17,"Halo Kak, terima kasih banyak atas ulasannya! Jika Kakak mengalami kendala atau memiliki pertanyaan, silakan bergabung ke komunitas Edlink melalui sevi.ma/helpdeskedlink. Semoga Aplikasi Edlink dapat terus mendukung dan bermanfaat dalam proses perkuliahan Kakak. Sukses selalu!",2026-04-23 09:17:29,4.9.8.5,2026-06-23 15:49:11,positif,Kepuasan Pengguna,Ulasan positif mengenai kualitas aplikasi,POSITIVE_FEEDBACK,High
ecd26d78-035e-4687-9bd5-3c7bd2e24a06,anisa diana puspitasari,https://play-lh.googleusercontent.com/a-/ALV-UjU4z1kDUeALr1WJvl5gRI_NHycOR6Xj9BNTnvXzIzs3pOCWkz38,mempermudah bagi mahasiswa baru,5,0,4.9.8.5,2026-04-12 11:35:43,"Halo Kak, terima kasih banyak atas ulasannya! Jika Kakak mengalami kendala atau memiliki pertanyaan, silakan bergabung ke komunitas Edlink melalui sevi.ma/helpdeskedlink. Semoga Aplikasi Edlink dapat terus mendukung dan bermanfaat dalam proses perkuliahan Kakak. Sukses selalu!",2026-04-23 09:17:58,4.9.8.5,2026-06-23 15:49:11,positif,Pengalaman Pengguna,Aplikasi memudahkan akses nilai dan proses perkuliahan,POSITIVE_FEEDBACK,Medium
4e474253-07b8-4196-be36-5c77d8748228,Falsafah Al Amien,https://play-lh.googleusercontent.com/a-/ALV-UjU2ivSyBu1bWHveqCYoJzYRb6TuH45lUps3ouyf9wJl8QS2oBtQ,"min, coba tolong tambahin itu deh, fitur buat nambahin asdos ke kelas di edlink.",5,1,4.9.8.5,2026-04-11 13:10:28,"Halo Kak, terima kasih banyak atas ulasannya! Jika Kakak mengalami kendala atau memiliki pertanyaan, silakan bergabung ke komunitas Edlink melalui sevi.ma/helpdeskedlink. Semoga Aplikasi Edlink dapat terus mendukung dan bermanfaat dalam proses perkuliahan Kakak. Sukses selalu!",2026-04-23 09:18:51,4.9.8.5,2026-06-23 15:49:11,positif,Pengalaman Pengguna,Aplikasi memudahkan akses nilai dan proses perkuliahan,POSITIVE_FEEDBACK,Medium
e603a238-1d2c-4bb9-9d08-8044ae47d32e,Khoolidiyyah Arika Husniyyah,https://play-lh.googleusercontent.com/a/ACg8ocKmSAFMsOM0hkjT46e947LOuGYNa6u6aaCWt1GgBpWOL16HEg=mo,tolong perbaiki lagi buat ruang penyimpanan nya dijadiin lebih dari 100mb karena saya gabisa ngumpulin tugass 😭😭 mau hapus tapi file nya masih dalam periode aktif,4,0,,2026-04-08 19:49:57,"Halo Kak, mohon maaf atas ketidaknyamanannya. Terkait hal ini, kami dapat sarankan Kakak untuk menyambungkan Edlink dengan Google Drive supaya tidak menggunakan penyimpanan pribadi.
Jika ada diskusi lanjutan, silakan hubungi kami di sevi.ma/helpdeskedlink. Apabila kendala telah teratasi, jangan lupa untuk memperbarui rating ya. Terima kasih.",2026-04-10 14:31:18,,2026-06-23 15:49:11,positif,Pengalaman Pengguna,Aplikasi memudahkan akses nilai dan proses perkuliahan,POSITIVE_FEEDBACK,High
431bc47b-d103-4005-be6b-f5900e73bc12,Muh,https://play-lh.googleusercontent.com/a/ACg8ocIu6z0Vyr7-TqzaKfkVmZ7-og96S-ruu-bWtz5RejJWye7Xlg=mo,"saya kasih bintang 4 dikarenakan aplikasi ini kurangnya di bagian pengumpulan tugas dengan ukuran hanya 10 mb untuk kedepannya mungkin boleh lebih dari 10 mb, untuk fitur yang lain aplikasi ini sudah sangat bagus",4,0,4.9.8,2026-04-04 22:21:56,"Halo Kak, terima kasih banyak atas ulasannya! Semoga Aplikasi Edlink dapat terus membantu dan bermanfaat dalam proses perkuliahan Kakak. Terkait dengan ukuran maksimal file tugas merupakan pengaturan dari dosen. Jika ada pertanyaan atau kendala, silakan hubungi kami melalui Helpdesk Edlink di sevi.ma/helpdeskedlink. Sukses selalu!",2026-04-10 14:37:11,4.9.8,2026-06-23 15:49:11,positif,Pengalaman Pengguna,Aplikasi memudahkan akses nilai dan proses perkuliahan,POSITIVE_FEEDBACK,High
b4dc4f41-c7a0-4bb3-acf9-77357249b2a5,amorra richie,https://play-lh.googleusercontent.com/a/ACg8ocKkjixmWzszr2Cr-tFpDfgnj7LSGYaiEvlepPJiI5XQjdRztg=mo,"aplikasi oke, tapi tolong dong untuk kapasitas penyimpanan jangan cuma 100MB cepet penuh soalnyaaa. file tugas 1mb aja ga bisa masuk(((",4,1,,2026-03-17 12:03:09,"Halo Kak, mohon maaf atas ketidaknyamanannya. Terkait hal ini, Kakak juga dapat menyambungkan akun Edlink dengan Google Drive untuk penyimpanan yang lebih leluasa yaa.
Jika ada diskusi lanjutan, silakan hubungi kami di sevi.ma/helpdeskedlink. Apabila kendala telah teratasi, jangan lupa untuk memperbarui rating ya. Terima kasih.",2026-03-30 16:02:02,,2026-06-23 15:49:11,positif,Pengalaman Pengguna,Aplikasi memudahkan akses nilai dan proses perkuliahan,POSITIVE_FEEDBACK,High
922bbcfd-3785-4e51-8aee-d89ab4b0edc3,Ester Duwith,https://play-lh.googleusercontent.com/a-/ALV-UjVGpShsXw3ig_yfMxj0fR67WXlNnUHmlTSXvpLOgkuzeRHvTRg,𝑩𝒂𝒊𝒌,5,0,4.9.8,2026-03-09 06:32:37,"Halo Kak, terima kasih banyak atas ulasannya! Semoga Aplikasi Edlink dapat terus membantu dan bermanfaat dalam proses perkuliahan Kakak. Jika ada pertanyaan atau kendala, silakan hubungi kami melalui Helpdesk Edlink di sevi.ma/helpdeskedlink. Sukses selalu!",2026-03-30 15:58:19,4.9.8,2026-06-23 15:49:11,positif,Kepuasan Pengguna,Ulasan positif menggunakan emoji dan kata pujian,POSITIVE_FEEDBACK,High
3d59eb8c-4ec8-4f3f-9bc7-52d0bc26917e,Gufan Gufan,https://play-lh.googleusercontent.com/a/ACg8ocJxFZmJCU0E9pPEjwpDc0W3vHAEeP5AGJfVwQrP0pZdt2pUsw=mo,sangat bagus,5,0,,2026-03-05 19:10:02,"Halo Kak, terima kasih banyak atas ulasannya! Jika Kakak mengalami kendala atau memiliki pertanyaan, silakan bergabung ke komunitas Edlink melalui sevi.ma/helpdeskedlink. Semoga Aplikasi Edlink dapat terus mendukung dan bermanfaat dalam proses perkuliahan Kakak. Sukses selalu!",2026-03-30 15:57:49,,2026-06-23 15:49:11,positif,Ulasan Positif Pengguna,Aplikasi dinilai sangat membantu kegiatan pembelajaran,POSITIVE_FEEDBACK,High
17f8acc8-e2f4-4cc2-ac16-8fd0a34172e7,yahya botutihe,https://play-lh.googleusercontent.com/a/ACg8ocLqC1NsX2Nlui_2swyY7yq5TWmqMChbTHD4sjMt_JX0jYNaug=mo,baik,5,0,4.9.8,2026-03-05 15:59:13,"Halo Kak, terima kasih banyak atas ulasannya! Jika Kakak mengalami kendala atau memiliki pertanyaan, silakan bergabung ke komunitas Edlink melalui sevi.ma/helpdeskedlink. Semoga Aplikasi Edlink dapat terus mendukung dan bermanfaat dalam proses perkuliahan Kakak. Sukses selalu!",2026-03-30 15:57:45,4.9.8,2026-06-23 15:49:11,positif,Ulasan Positif Pengguna,Pengguna memberikan apresiasi positif secara umum,POSITIVE_FEEDBACK,High
c810eb3b-aff6-4502-8d86-8f95783a0cc6,Andre Klau,https://play-lh.googleusercontent.com/a-/ALV-UjXwNJXvDrZzW6w5MAq9V8x7bZUqQq9he1XljBzQ5APyW3lRBJoV,Sangat membantu sekali.,5,0,,2026-03-02 17:14:48,"Halo Kak, terima kasih banyak atas ulasannya! Jika Kakak mengalami kendala atau memiliki pertanyaan, silakan bergabung ke komunitas Edlink melalui sevi.ma/helpdeskedlink. Semoga Aplikasi Edlink dapat terus mendukung dan bermanfaat dalam proses perkuliahan Kakak. Sukses selalu!",2026-03-30 15:57:25,,2026-06-23 15:49:11,positif,Pengalaman Pengguna,Aplikasi memudahkan akses nilai dan proses perkuliahan,POSITIVE_FEEDBACK,High
3f6fdf74-3ee4-41b3-97a4-5acc1190329c,Hanifan Al-Faruqi,https://play-lh.googleusercontent.com/a-/ALV-UjUPx6oYvDosbuyLcLzZvMa3zLMJJiNYVFeCfV00y6GgR8K01bs,"nilai semester kemarin belum keluar, ini salah kampus apa salah siapa sih",4,0,4.9.8,2026-02-28 02:29:43,"Halo Kak, mohon maaf atas ketidaknyamanannya. Terkait hal ini, merupakan kebijakan dari Perguruan Tinggi ya, silahkan dapat langsung menghubungi bagian terkait. Jika ada diskusi lanjutan, silakan hubungi kami di sevi.ma/helpdeskedlink. Apabila kendala telah teratasi, jangan lupa untuk memperbarui rating ya. Terima kasih.",2026-02-26 12:32:35,4.9.8,2026-06-23 15:49:11,positif,Pengalaman Pengguna,Aplikasi memudahkan akses nilai dan proses perkuliahan,POSITIVE_FEEDBACK,Medium
53c2acda-6463-40f6-a49d-c116705b36ea,M zaeni dahlan Dahlan,https://play-lh.googleusercontent.com/a-/ALV-UjWgMNcwmiYHxDrqLx1Rdd296vEoiq9lNgJlbJSRL8LONjLXcA7J,lebih simple👍,5,0,,2026-02-27 11:59:10,"Halo Kak, terima kasih banyak atas ulasannya! Semoga Aplikasi Edlink dapat terus membantu dan bermanfaat dalam proses perkuliahan Kakak. Jika ada pertanyaan atau kendala, silakan hubungi kami melalui Helpdesk Edlink di sevi.ma/helpdeskedlink. Sukses selalu!",2026-03-30 15:55:33,,2026-06-23 15:49:11,positif,Pengalaman Pengguna,Pengguna merasa puas dan terbantu dengan aplikasi,POSITIVE_FEEDBACK,High
7a2d57f9-8430-47f7-9640-da12ff55c259,reza bima,https://play-lh.googleusercontent.com/a-/ALV-UjXOjiyhX5J1q6dQpsYGppcIbhHtE9rNYZmzox7xNYNs9c_0Y-Rl,min tolong adain fitur dark mode dong,5,0,,2026-02-21 16:23:34,"Halo Kak, terima kasih banyak atas ulasan dan masukan yang diberikan. Masukan dari Kakak telah masuk ke dalam pertimbangan tim edlink dalam proses pengembangan Aplikasi Edlink ke depannya. Jika Kakak memiliki pertanyaan atau kendala lain, jangan ragu untuk menghubungi kami di sevi.ma/helpdeskedlink. Terima kasih.",2026-02-26 12:23:43,,2026-06-23 15:49:11,positif,Pengalaman Pengguna,Aplikasi memudahkan akses nilai dan proses perkuliahan,POSITIVE_FEEDBACK,Medium
823006ce-c58d-4eef-8706-b5efdf5fdb1f,ravashya adindaa,https://play-lh.googleusercontent.com/a-/ALV-UjWNlcw629M9jXBDUvFkVEJ-oim2taJIPCOc2vuPIHXq-3JWsBg,"bagus, tp ini nilai saya ga keluarrrr kenapaa yaa?? maintenance nya jgn lama²",5,0,,2026-02-15 14:11:55,"Halo Kak, terima kasih banyak atas ulasannya! Terkait nilai yang belum tampil itu tergantung pada aturan dari masing-masing Perguruan Tinggi yaa. Jika ada pertanyaan atau kendala, silakan hubungi kami melalui Helpdesk Edlink di sevi.ma/helpdeskedlink. Sukses selalu!",2026-02-26 12:22:12,,2026-06-23 15:49:11,positif,Pengalaman Pengguna,Aplikasi memudahkan akses nilai dan proses perkuliahan,POSITIVE_FEEDBACK,High
66f2ad36-2aaf-4b5a-b1ca-67179af9f5e3,Aldi Nugraha,https://play-lh.googleusercontent.com/a-/ALV-UjWZRt4qoZRMXqd0bCIRtNSYGeYCSzG3glRVil_YyYSP00IAwAvy,Bagus.,5,0,4.9.7,2026-02-14 00:30:30,"Halo Kak, terima kasih banyak atas ulasannya! Semoga Aplikasi Edlink dapat terus membantu dan bermanfaat dalam proses perkuliahan Kakak. Jika ada pertanyaan atau kendala, silakan hubungi kami melalui Helpdesk Edlink di sevi.ma/helpdeskedlink. Sukses selalu!",2026-02-26 12:22:49,4.9.7,2026-06-23 15:49:11,positif,Kepuasan Pengguna,Ulasan positif singkat mengenai kualitas aplikasi,POSITIVE_FEEDBACK,High
2e534b73-d63a-416a-a85b-6326026b4081,Mario Syah Johan,https://play-lh.googleusercontent.com/a-/ALV-UjVRYR1qNe4EpO5J3efgkvInSurqEJ_yJJ6TQaULP_ucmWaUrAKB,Aplikasi Sangat Membantu Dalam Penyajian Informasi Perkuliahan,5,2,4.9.7,2026-02-10 12:37:41,"Halo Kak, terima kasih banyak atas ulasannya! Jika Kakak mengalami kendala atau memiliki pertanyaan, silakan bergabung ke komunitas Edlink melalui sevi.ma/helpdeskedlink. Semoga Aplikasi Edlink dapat terus mendukung dan bermanfaat dalam proses perkuliahan Kakak. Sukses selalu!",2026-02-26 12:38:40,4.9.7,2026-06-23 15:49:11,positif,Pengalaman Pengguna,Aplikasi memudahkan akses nilai dan proses perkuliahan,POSITIVE_FEEDBACK,Medium
