Topic,Count,Name,Representation,Representative_Docs,label_manual
9,35,9_liga_vs_timnas_italia,"['liga', 'vs', 'timnas', 'italia', 'indonesia', 'ditayangkan', 'champions', 'siarin', 'apakah', 'seri']","['qualified piala dunia timnas indonesia ditayangkan tidak nih di vidio', 'ya sudah bela membela langganan paket tidak taunya liga italia serie a tidak ada di vidio', 'live liga italia kok tidak ditayangkan lagi']",Liga Vs Timnas
10,28,10_mantap_lebih_bolanya_ff,"['mantap', 'lebih', 'bolanya', 'ff', 'gratisnya', 'menghibur', 'tidk', 'menyenangkan', 'bohong', 'semoga']","['mantap', 'mantap', 'mantap']",Mantap Lebih Bolanya
11,38,11_saldo_dana_kepotong_uang,"['saldo', 'dana', 'kepotong', 'uang', 'otomatis', 'berhenti', 'kembalikan', 'saya', 'terpotong', 'pembayaran']","['tolong kembalikan pembayarannya saldo dana saya tiba² berkurang gara² pembayaran otomatis saya juga sudah tidak buka aplikasinya sudah lama', 'untuk pihak aplikasi video tolong dong kembalikan dana saya yang tiba tiba tertarik otomatis diakun dana saya sebesar rp 43 290 saya kemarin tidak berpelanganan platinum divideo sungguh mengejutkan', 'yaallah tolong kembalikan uang saya tiba² tertarik otomatis di akun dana saya senilai 43 290 itu sepertinya tidak sengaja kepencet fitur langganan nya saya mohon kembalikan uang saya saya sangat membutuhkan']",Saldo Dana Kepotong
12,29,12_pulsa_cukup_pembayaran_voucher,"['pulsa', 'cukup', 'pembayaran', 'voucher', 'ditolak', 'mencukupi', 'metode', 'lewat', 'gagal', 'padahal']","['kenapa setiap saya mau ambil paket yang promo 25 ribu selalu gagal pakai metode pembayaran pulsa 3 padahal pulsa saya cukup dan melebihi bahkan tapi selalu gagal buat dipaketin', 'mau langganan saja dipersulit padahal gua mau bayar memakai pulsa telkomsel pulsa juga cukup sesuai harga paket langganannya setelah ditekan beli pulsa ditolak bagaimana nih', 'kok saya tidak bisa saat ingin berlangganan memakai pulsa tidak bisa padahal pulsa saya cukup untuk berlangganan contoh pulsa anda tidak mencukupi padahal pulsa saya cukup untuk berlangganan']",Pulsa Cukup Pembayaran
13,26,13_keseringan_serasa_iklan_menonton,"['keseringan', 'serasa', 'iklan', 'menonton', 'selesai', 'apapun', 'kebanyakan', 'loading', 'asik', 'nanggung']","['banyakk iklannya jadi menonton film nya terganggu', 'iklan ganggu banget buat mood menonton apapun itu jadi tidak menarik', 'please kurangi iklannya mau menonton ssh banget']",Keseringan Serasa Iklan
14,26,14_beli_paket_000_platinum,"['beli', 'paket', '000', 'platinum', 'sehari', 'epl', 'mahasiswa', 'ribu', 'dikirim', 'apa']","['dari bintang 5 jadi bintang 3 gua kesal banget ya sudah beli paket premium dan bolak balik ditawarin paket yang lain di beranda untuk apa anjir buat aplikasi jadi lambat bolak balik tekan kembali melulu kalau orang sudah beli paket yaudah jangan bolak balik ditawarin buat emosi tidak lu perbaiki gua buat bintang 1', 'minimal kalau sudah di kasih akses ke 1 akun pembayaran tidak usah nyelip akes akun lain buat bayar tanpa persetujuan terlebih dulu main potong saja mikir tidak sih begitu ya mending kalau bisa di refund lah kagak anjir itu juga kagak ke tonton bulan kemarin elaahhh tidak banget deh pokoknya padahal juga akun pembayaran nomornya beda kok bisa malah akses ke nomor pembayaran yang lain', 'saya berterima kasih epl masuk vidio tapi maaf kali ini kecewa banget biasanya bisa lewat alfamart langsung bayar uang sekarang pakai digital dan bisa pakai pulsa setelah beli pulsa buanyak 570rb ternyata metode pembayarannya enggak bisa wkwkwk mana pulsa enggak bisa jadi gopay mau diapakan uang juga sudah kepake ya kecewa saja sama vidio kali ini karena sekarang sudah ada perbaikan maka saya perbaiki juga jadi bintang 3']",Beli Paket 000
15,28,15_lumayan_tolol_hehe_bnyakk,"['lumayan', 'tolol', 'hehe', 'bnyakk', 'bagis', 'drakorr', 'okee', 'heuu', 'plusnya', 'squid']","['lumayan', 'lumayan', 'lumayan']",Lumayan Tolol Hehe
16,30,16_akun_google_saldo_pembayaran,"['akun', 'google', 'saldo', 'pembayaran', 'play', 'nomor', 'pak', 'login', 'keluar', 'kgk']","['bagaimana ceritanya gua mau daftar pakai nomor sendiri kgk bisa malah nomor tidak terdaftar itu maksud nya bagaimana padahal nih no hp akitf kgk ke blokir malah kgk bisa anehh banget', 'pak tolong di bantu saya tidak bisa buka paket vidio selalu memproses jaringan jadi tidak bisa beli paket tidak bisa berlangganan bagaimana solusi nya secepat nya pengin di bantu pak sedang memuat halaman tapi tidak bisa buka pusing saya jadi nya tetap saja tidak bisa buka coba gma lagi pak tolong cek pak apa masalah nya kalau bisa langusung saja registrasi dari sana pulsa salodo cukup', 'tolong ya untuk developer saya sudah langganan tiba tiba akun yang langganan hilang sendiri dan saya mau daftar lagi pakai akun kemarin tidak bisa karena nomor telepon sudah di pakai tolong kerja sama nya dong akun saya yang langganan sudah tidak ada mau saya hapus langganan pakai akun yang baru tidak bisa karena nomor telepon sudah di pakai']",Akun Google Saldo
17,34,17_resolusi_bug_suara_720,"['resolusi', 'bug', 'suara', '720', 'penyimpanan', '1080p', '1080', 'besar', 'putus', 'mendukung']","['ada kendala saat memutar video kenapa resolusi nya tidak bisa 1080p tulisan device tidak mendukung padahal hp saya malah support 1440p terimakasih', 'tolong di benahi resolusi nya masak sudah langganan resolusi nya 720 kalau tv nya besar masih pecah gambar nya kurang suka saja sama resolusi nya', 'tolong di tingkatkan lagi soal signal nya buffering mlulu padahal saya platinum sekali bisa loncat itu ke menit berapa gb juga kadang bagus kadang blur tolong tingkatkan lagi kualitas aplikasi nya ya tq']",Resolusi Bug Suara
18,27,18_lambat_berat_mengecewakan_loading,"['lambat', 'berat', 'mengecewakan', 'loading', 'kadang', 'muter', 'dibikin', 'enteng', 'putua', 'ringan']","['aplikasi lambat', 'lambat', 'lambat']",Lambat Berat Mengecewakan
19,17,19_bagus_vidio__,"['bagus', 'vidio', '', '', '', '', '', '', '', '']","['bagus', 'bagus', 'bagus']",Bagus Vidio 
20,22,20_minusnya_banyak_iklan_bagus,"['minusnya', 'banyak', 'iklan', 'bagus', 'terlalu', 'aplikasinya', 'suka', 'tapi', 'apilikasi', 'drpda']","['bagus sih tapi kebanyakan iklan jadi saat iklan loading mulu tapi suka kok', 'awal² suka sama apilikasi ini tapi iklannya banyak banget jadi emosi', 'bagus sih membantu tapi iklannya itu loh hmmmm lebih banyak menonton iklan drpda seriesnya']",Minusnya Banyak Iklan
21,25,21_menit_15_durasinya_pendek,"['menit', '15', 'durasinya', 'pendek', '30', '10', 'seru', 'durasi', 'seharusnya', 'extended']","['bagus sih tapi kok disitu durasinya 26 menit tapi yang aku menonton 9 menit doang', 'awalnya seru seru saja menonton tapi kok makin ke sini saat menonton sinetron tidak pernah sampai ending padahal durasinya 1 jam tapi yang ke play cuma 45 menit doang tolong sih perbaiki dong biar menonton bisa nyaman', 'kadang aneh setiap menonton bagian catch up bukan bagian video durasinya dipotong contohnya saya menonton sctv program liputan 6 pagi edisi 30 maret 2025 itu seharusnya 1 jam 15 menit full tapi malah dipotong 15 menit bagian awal sayang banget padahal pengin menonton berita full bagaimana ini min']",Menit 15 Durasinya
22,24,22_eps_season_sinetron_min,"['eps', 'season', 'sinetron', 'min', 'series', 'adegan', 'jalanan', 'ibu', 'semoga', 'anime']","['minnn anime nya tidak lngkap smeuaaa apalagi eps anime mha 13 eps tapi dibuat 11 eps rencana aku juga mau menonton ova nya tapi tidak ada min tolong lengkapi anime lainnya sama eps nya dong min', 'saya harap series animenya diperbanyak sih juga untuk anime yang sudah tersedia bagusnya sediain juga season lainnya dari anime tersebut jangan cuman 1 season seperti danmachi malah tidak lengkep 1 season cuman ada season 2 part 2 sedangkan saat ini danmachi ada 5 season 1 movie juga bagus mungkin kalau nambahin beberapa animasi amerika dari studio animasi amerika dijamin makin laku mungkin saja bisa menarik banyak orang dari negara sekitar langganan vidio juga untuk sekarang saya kasih 3 bintang', 'min saran saya ya kalau ada vidio original series itu setiap ada eps baru itu di free kan bisa kayak eps 1 sama 2 free eps 3 premium minggu selanjutnya eps 3 free eps 4 premium begitu looohhh bagaimana ya yang pengin di tonton cuman series ya doangg jadi plisss lah tolong buat admin bilang sama bosnya ya biar memudahkan juga para pengguna vidio saat pengin menonton series nya plissssssssssss 20000000x']",Eps Season Sinetron
23,38,23_kebanyakan_iklan_namanya_premium,"['kebanyakan', 'iklan', 'namanya', 'premium', '5mnt', 'abjd', 'dikitin', 'bokep', 'inti', 'kikir']","['kebanyakan iklan', 'kebanyakan iklan', 'iklan aplikasinya kebanyakan']",Kebanyakan Iklan Namanya
24,24,24_ribet_beli_bayar_suruh,"['ribet', 'beli', 'bayar', 'suruh', 'mah', 'lah', 'susah', 'usah', 'makin', 'hilanh']","['kenapa eror saat di buka pertaruhan sesoan2 padahal sudah bayar lo', 'suka seperti konttoooll gua sudah beli paket malah suruh beli lagi', 'dana gua kesedot jir waktu bayar lebih di ambilnya walaupun cuma lebih dikit']",Ribet Beli Bayar
25,25,25_rekam_laptop_layar_mengapa,"['rekam', 'laptop', 'layar', 'mengapa', 'thrill', 'windows', 'video', 'memutar', 'mengadakan', 'jawabkn']","['aplikasi buat windows and mac mengadakan min', 'tambahkan aplikasi suport windows mobile di laptop', 'kenapa vidio tidak bisa di putar di smarttv dengan os tizen sekalipun dengan website tizenos']",Rekam Laptop Layar
26,20,26_loding_lama_lamaaa_tak,"['loding', 'lama', 'lamaaa', 'tak', 'tahan', 'cpk', 'buda', 'eplnya', 'frez', 'dowload']","['download nya lama banget tidak rekomen buat ram kecil', 'bagus tapi kalau mau dwonload video suka lamaaa banget ke unduhnya', 'kuat loding terus tidak bagus ta tahan tahan']",Loding Lama Lamaaa
27,26,27_episode_piece_one_sensor,"['episode', 'piece', 'one', 'sensor', 'anime', 'cut', 'lengkap', 'mahabharata', 'blurnya', '50']","['ada episode yang loncat dari episode 1 ke episode 3 jadi tidak ada episode 2 nya film pesantren rock n roll reborn', 'anime series dan movie indonesia ada yang tidak lengkap contohnya anime detektif conan kok cuma 50 episode padahal ada 1000 lebih', 'bagus sih mines di anime saja yang kurang diperhatikan seperti frieren masa langsung lompat ke s2 wkw sama ada beberapa anime yang enggak ada sub indonesia nya']",Episode Piece One
28,25,28_the_film_serial_sia,"['the', 'film', 'serial', 'sia', 'jurassic', 'kurang', 'ring', 'lord', 'barat', 'best']","['mohon tambah film film hollywood box office terlaris seperti film james bond 007 film jurassic die hard dll', 'video tidak lengkap babyak film yang tidak ada the hobbit the lord of the ring avatar dan masih banyak yang tidak ada', 'kurang seru karena tidak ada film serial contohnya the lord of the ring']",The Film Serial
29,21,29_league_khusus_mengadakan_adakan,"['league', 'khusus', 'mengadakan', 'adakan', 'paket', 'arab', 'event', 'murah', 'bundling', 'hanya']","['harganya sekarang lebih mahal kalau bisa pilihan paket nya lebih bervariasi atau bisa memilih sendiri mana yang mau di beli cntoh saya langganan buat nonto bri super league saja nanti paket nya lebih murah kalau menambah yang lain menambah lagi atau mengadakan paket khusus buat menonton bri super league', 'mengadakan paket bundling khusus liga 1 indonesia dong 50rb perbulan buat menonton 4pertandingan bulan tim yang didukung rasanya kurang sreg toh menonton tv gratis liga 1 tidak semua penyuka bola suka semua liga tolong dong adakan paket bundling entah pertahun perbulan buat paket langanan liga 1 indonesia', 'tolonglah opsi untuk berlangganan 1 tahun di adakan lagi jangan cuma 30 hari saja saya penonton setia di vidio terutama bola premier league serie a tolong opsi berlangganan 1 tahun di adakan lagi bagi yang paket platinum premier league serie a f1 biar tidak bolak balik perpanjang dan jadwal pertandingan untuk 30 hari setidaknya ada 4 5 pertandingan masa iya harus di anggurin paket berlangganan nya']",League Khusus Mengadakan
30,35,30_patah_streaming_olah_raga,"['patah', 'streaming', 'olah', 'raga', 'gambar', 'delay', 'live', 'putus', 'bola', 'kesalahan']","['menonton liga inggris gambar patah patah', 'sering patah patah ketika menonton live', 'habis update menonton live streaming malah patah patah']",Patah Streaming Olah
31,27,31_no_hp_login_nomor,"['no', 'hp', 'login', 'nomor', 'verifikasi', 'otp', 'pakai', 'daftar', 'masuk', 'terverifikasi']","['kenapa sekarang susah login via no hp padahal sudah saya isi pakai ke no hp nya', 'kenapa tidak bisa masuk pakai no hp', '3 bintang tidak bisa login daftar pakai no hp']",No Hp Login
32,28,32_bayar_mata_gelap_harus,"['bayar', 'mata', 'gelap', 'harus', 'penonton', 'sakit', '7rb', 'suruh', 'disuruh', 'gratis']","['sudah berlangganan bayar eh saat mau menonton lagi ada series yang berbayar lagi tahu banget duit', 'sudah langganan kenapa masih disuruh bayar 5 500 lagi buat menonton duluan mana per episode lagi', 'kasih penonton yang susah gratis lah menonton cuma setengah setelah itu disuruh bayar dahlah tidak punya rekening']",Bayar Mata Gelap
33,19,33_belum_gunanya_mengaktifkan_tagihan,"['belum', 'gunanya', 'mengaktifkan', 'tagihan', 'ceritanya', 'paket', '30', 'bagaimana', 'langganan', 'hari']","['tagihan langganan sudah terbayar namun belum dapat pembaruan langganan', 'ini begimana ceritanya sih sudah kepotong saldo untuk berlangganan kok masih belum ada paket yang tersedia', 'mau beli paket 30 hari tapi tidak bisa pakai baca huft']",Belum Gunanya Mengaktifkan
34,21,34_oke_mahabarata_mntap_prosesnya,"['oke', 'mahabarata', 'mntap', 'prosesnya', 'okey', 'check', 'marathon', 'okehhhh', 'berbelit2', 'seru²nya']","['oke', 'oke', 'oke']",Oke Mahabarata Mntap
35,24,35_dunia_piala_premier_world,"['dunia', 'piala', 'premier', 'world', 'league', 'korea', 'u17', 'cup', 'tour', 'huft']","['kenapa saya tidak dapat paket platinum sementara paket piala dunia u17 saya aktif', 'yang lengkap semua setahun bisa di tv desktop dll cuma 319 ribu tapi sayangnya premier league tidak bisa huft', 'saya beli paket world cup lu 17 tapi kenapa tidak bisa akses premier league di hp maupun di tv']",Dunia Piala Premier
36,31,36_sinyal_jaringan_padahal_putus,"['sinyal', 'jaringan', 'padahal', 'putus', 'wi', 'ngadet²', 'bagus', 'lancar', 'signal', 'buffering']","['lagi streaming dikit dikit buffering padahal jaringan wi di bagus', 'makin kesini makim sering ngehang padahal sinyal ngebut', 'ganguan terus padahal paket beli sinyal bagus kocakk']",Sinyal Jaringan Padahal
37,23,37_terima_kbnyakan_perbaiki_aplikasinya,"['terima', 'kbnyakan', 'perbaiki', 'aplikasinya', 'tolong', 'benerin', 'epl', 'iklanya', 'supaya', 'cuman']","['aplikasinya bagus tapi ada iklanya tolong menghilangkan iklanya', 'aplikasinya bagus cuman iklan ya kbnyakan tolong perbaikanya', 'bagus sih cuman kadang suka eror perbaiki lagi ya vidio supaya tidak eror² lagi terimakasih']",Terima Kbnyakan Perbaiki
38,17,38_menit_sampai_iklan_2x,"['menit', 'sampai', 'iklan', '2x', 'asyik', '20x', 'astaga', 'tengah', 'ditengah', 'skip']","['terlalu banyak iklan dan iklannya pun sampai 2x dalam 1 iklan tayang durasinya juga sampai 15 detik periklan sangat mudah mengganggu buat menonton', 'iklan terlalu banyak belum ada 2 menit iklan sudah 2x', 'semua masih bagus cuman terlalu banyak iklan setiap 5 menit iklan 5 menit iklan']",Menit Sampai Iklan
39,18,39_terbuka_padhal_kouta_hilangkan,"['terbuka', 'padhal', 'kouta', 'hilangkan', 'bertanya', 'perbarui', 'perbaiki', 'aplikasi', 'dialami', 'kasalahan']","['fitur replay siaran di channel televisi kok sering error ya sering tidak bisa kadang tidak bisa dipencet sama sekali mohon diperbaiki', 'kok ada gangguan sih saat live dan menonton tulisan jaringan bermasalah itu bagaimana ya maksudnya padahal kouta ada tapi kok begitu tolong diperbaiki ya kak', 'kenapa sekarang aplikasinya susah sekali terbuka padhal awal-awal pakai aplikasi ini tidak pernh bermslh tolong dong sistemya diperbaiki']",Terbuka Padhal Kouta
40,21,40_enak_iklanya_banyak_si,"['enak', 'iklanya', 'banyak', 'si', 'iklannya', 'kira', 'aflikasinya', 'berlibihan', 'kecewaa', '5s']","['bagus kok aflikasinya walaupun banyak iklannya', 'itu si good tapi masih terlalu banyak iklan', 'banyak recomendasi untuk menonton tapi banyak iklan tapi itu si okay']",Enak Iklanya Banyak
41,16,41_sangat_cocok_suka_mematikan,"['sangat', 'cocok', 'suka', 'mematikan', 'memnantu', 'iky', 'berharga', 'menyenangkan', 'ketiduran', 'otomatis']","['sangat menyenangkan', 'sangat berharga', 'sangat memnantu']",Sangat Cocok Suka
42,16,42_bantuannya_tanya_reward_terimakasih,"['bantuannya', 'tanya', 'reward', 'terimakasih', 'bantu', 'jawab', 'mobile', 'cara', 'maaf', 'kerjasama']","['tolong saya ingin mengajukan pemngembalian gopay 65 490 saya tidak ingin langganan tetapi tersedot dana nya terimakasih', 'selamat malam tolong di bantu kami sudah berlangganan tapi sampai sekarang paket belum aktif aktif tolong bantuannya terima kasih', 'tolong bantu jawab saya berlangganan vip platinum mobile di aplikasi myxl tetapi waktu saya mau claim tidak bisa bagaimana ya tolong tindak lanjuti']",Bantuannya Tanya Reward
43,20,43_web_rahayu_kakak_gbsa,"['web', 'rahayu', 'kakak', 'gbsa', 'daftar', 'kok', 'berlangganan', 'aplkasinya', 'budaya', 'esih']","['permisi kakak kok buat daftar langganan nya susah ya', 'saya mau berlangganan kok tidak bisa ya keterangan halaman web tidak tersedia', 'konten gratis kok pulsa habis pak develop help']",Web Rahayu Kakak
44,20,44_makin_kesini_kesel_lagu,"['makin', 'kesini', 'kesel', 'lagu', 'macet²', 'malas', 'ngeleg', 'loading', 'tampilan', 'mulu']","['miminn bisa tidak sih kalau menonton streaming grafik nya langsung high capek min menunggu loading nya', 'tolong min dikit dikit suruh platinum mulu deh nontonnya terkersan maksa begitu loh menonton jadi terganggu sih', 'bagus cuman makin kesini jadi buruk menonton live 5 menit loading terus mencetnya apa di arahinnya malah kmna kesel banget sumpah']",Makin Kesini Kesel
45,11,45_mm_look_tok_the,"['mm', 'look', 'tok', 'the', 'be', 'better', 'break', 'hopefully', '4698l', '4jtvnmv']","['jrvk f ycv lf r ocp lmpmp 9 9 4698l mp', 'rr tapi levy uu yang aku by look lyrics i look h the kakak mm ya ya tok 0 yyo ada yang telah ku ini ybybp tapi tok v', 'please fix itu again don t have too many ads i like this aplikasi hopefully itu will be even better ini the future']",Mm Look Tok
46,19,46_membeli_transaksi_merasa_memutar,"['membeli', 'transaksi', 'merasa', 'memutar', 'besarnya', 'gpay', 'terjeda', 'soalmya', 'pemberitahuan', 'rek']","['tidak bisa membeli paket lewat gpay', 'terjadi masalah ketika membeli paket', 'tidak bisa membeli paket']",Membeli Transaksi Merasa
47,13,47_is_jj_abrams_ininkfc,"['is', 'jj', 'abrams', 'ininkfc', 'espn', 'akula', 'bum', 'lss', 'inmr', 'qaa']","['pepe lss', 'mengesankansekelas espn', 'jj abrams jj']",Is Jj Abrams
48,11,48_good_nice_thank_aplikasion,"['good', 'nice', 'thank', 'aplikasion', 'faat', 'you', 'berman', 'bermanfaat', 'semoga', 'terima']","['good', 'good', 'good']",Good Nice Thank
49,22,49_paketnya_bola_ep_gsk,"['paketnya', 'bola', 'ep', 'gsk', 'paketan', 'buat', 'pelanggan', 'sulit', 'pertandingan', 'sepak']","['kenapa susah banget mau menonton bola padahal sudah beli paketnya', 'sudah bayar paket eh saat menonton bola leg2an aplikasa tidak jelasss diihhh', 'mengecewakan paketnya tidak jelas harganya diarahkan kepaket bola dunia ternyata beda paket lagi']",Paketnya Bola Ep
50,22,50_sandi_email_pulsa_pakai,"['sandi', 'email', 'pulsa', 'pakai', 'yahoo', 'input', 'beli', 'via', 'mesti', 'bayar']","['kenapa sekarang harus beli paket untuk melihat dulu ok² saja tanpa beli paket bisa kecuali siarang² langsng tertentu', 'bingung cara beli paket platinum via indosat n google padahal sudah input email dan sandi dengan benar', 'kenapa saya setiap mau beli paket pereiur mesti tidak bisa suruh membeli pakai ovo sedangkan saya sudah terbiasa membeli dengan pulsa']",Sandi Email Pulsa
51,38,51_baik_bagus_jernih_acaranya,"['baik', 'bagus', 'jernih', 'acaranya', 'aplikasihnya', 'aplikasix', 'games', 'inginkan', 'ilanng', 'flem']","['baik', 'bagus', 'bagus']",Baik Bagus Jernih
