Topic,Count,Name,Representation,Representative_Docs,label_manual
22,67,22_bagus___,"['bagus', '', '', '', '', '', '', '', '', '']","['bagus', 'bagus', 'bagus']",Bagus  
23,68,23_baik_sangat_layanan_perkecil,"['baik', 'sangat', 'layanan', 'perkecil', 'selkali', 'mengesankan', 'semakin', 'oo', 'durasinya', 'menikmati']","['oo sangat baik', 'sangat baik selkali', 'layanan ok']",Baik Sangat Layanan
24,139,24_kualitas_jernih_gambar_hd,"['kualitas', 'jernih', 'gambar', 'hd', 'gambarnya', 'suara', 'kwalitas', 'high', 'kualitasnya', 'videonya']","['bagus kualitas nya', 'sangat bagus kualitas gambar', 'kualitas gambar jernih']",Kualitas Jernih Gambar
25,75,25_flim_bagus_teruta_17agustus,"['flim', 'bagus', 'teruta', '17agustus', 'sejarah', 'nuntun', 'langanan', 'poll', 'dijawab', 'horror']","['bagus', 'bagus', 'bagus']",Flim Bagus Teruta
26,64,26_bagus___,"['bagus', '', '', '', '', '', '', '', '', '']","['bagus', 'bagus', 'bagus']",Bagus  
27,96,27_cuman_iklannya_sayang_aplikasinya,"['cuman', 'iklannya', 'sayang', 'aplikasinya', 'tapi', 'banyak', 'kurang', 'sedih', 'pemakai', 'nya']","['aplikasinya sudah bagus cuman kurang di film nya saja kurang lengkap', 'aplikasi nya bagus cuman sayang banyak iklannya', 'suka bgat aplikasihnya membantu buat menonton live tapi kebanyakan iklan kurang2gi lah iklannya dikit']",Cuman Iklannya Sayang
28,63,28_bagus___,"['bagus', '', '', '', '', '', '', '', '', '']","['bagus', 'bagus', 'bagus']",Bagus  
29,84,29_membantu_sangat_informatif_mantaaaapp,"['membantu', 'sangat', 'informatif', 'mantaaaapp', 'omgttttt', 'menghemat', 'membantuku', 'mebantu', 'xom', 'trtinggal']","['vidio sangat membantu', 'sangat membantu', 'sangat membantu']",Membantu Sangat Informatif
30,64,30_sangat_wa_bagus_barokatu,"['sangat', 'wa', 'bagus', 'barokatu', 'warahmatullahi', 'assalamualaikum', 'berbagai', 'saran', 'sekali', 'banyak']","['sangat bagus', 'sangat bagus', 'wa sangat bagus']",Sangat Wa Bagus
31,118,31_dibuka_buka_patah_kenapa,"['dibuka', 'buka', 'patah', 'kenapa', 'terbuka', 'susah', 'kok', 'tidak', 'bisa', 'screen']","['kenapa aplikasi vidio sekarang susah untuk dibuka', 'aplikasi vidio saya tidak bisa dibuka', 'kenapa sudah 3 hari ini aplikasi tidak bisa dibuka']",Dibuka Buka Patah
32,62,32_bagus_itu__,"['bagus', 'itu', '', '', '', '', '', '', '', '']","['bagus', 'bagus', 'bagus']",Bagus Itu 
33,61,33_bagus___,"['bagus', '', '', '', '', '', '', '', '', '']","['bagus', 'bagus', 'bagus']",Bagus  
34,61,34_suka_bella_sukaq_om,"['suka', 'bella', 'sukaq', 'om', '11', 'sangatlah', 'tayangin', 'agz', 'sama', 'kali']","['suka', 'suka', 'suka suka suka']",Suka Bella Sukaq
35,116,35_kurangi_tolong_iklan_iklannya,"['kurangi', 'tolong', 'iklan', 'iklannya', 'mulu', 'memperbaiki', 'dong', 'dikurangin', 'nya', 'kebanyakan']","['tolong dong kurangi iklannya nya', 'menurut saya iklan nya banyak banget tolong kurangi iklannya', 'tolong iklan nya di kurangi']",Kurangi Tolong Iklan
36,58,36_ok___,"['ok', '', '', '', '', '', '', '', '', '']","['ok', 'ok', 'ok']",Ok  
37,57,37_bagus___,"['bagus', '', '', '', '', '', '', '', '', '']","['bagus', 'bagus', 'bagus']",Bagus  
38,118,38_liga_bundesliga_inggris_italia,"['liga', 'bundesliga', 'inggris', 'italia', 'pertandingan', 'khusus', 'hak', 'siar', 'ambil', 'siarin']","['mantap sudah ada liga belanda di video kurang satu lagi nih yaitu bundesliga ayolah siarkan bundesliga biar makin komplit liga eropa di video tuh', 'hayo dong vidio mendapatkan lisensi serie a 24 25 efl liga 2 inggris fokus ke laga club oxford united dan swansea jupiler league liga 1 belgia fcv dender dan kv mechelens sudah naikin biaya masa malah downgrade sih yuk bisa vidio', 'saya pikir aplikasinya sudah bagus tapi tolonglah ambil hak siar bundesliga biar makin lengkap kompetisi sepak bola di video tolonglah ya kalau sudah ada bundesliga di video saya kasih bintang 5 deh oh ya satu lagi ambil hak siar piala afrika 2023']",Liga Bundesliga Inggris
39,119,39_login_masuk_buka_halo,"['login', 'masuk', 'buka', 'halo', 'kak', 'padahal', 'kenapa', 'keluar', 'jaringan', 'wifi']","['kak ini kenapa ya aplikasi nya sekarang di aku tidak bisa di buka padahal sudah instal ulang juga daftar ulang juga tapi tetap saja hitam layarnya tidak mau gagal terus', 'halo kak sudah saya restart tapi tetap enggak bisa kenapa ya kak aneh banget lihat live ig orang saja lemott enggak bisa komen macet macet habis begitu aplikasi vidio juga muter muter terus pakai kuota juga sama saja', 'kenapa ya sudah 1 minggu ini setiap saya mau muter series selalu ada peringatan begini android anda tidak bisa memuat film dengan resolusi 1080 padahal kemarin tidak pernah dan parahnya saya harus uninstall dulu terus instal lagi baru bisa muter series original']",Login Masuk Buka
40,110,40_season_bahasa_drama_indonesia,"['season', 'bahasa', 'drama', 'indonesia', 'tambahkan', 'piece', 'min', 'one', 'korea', 'turki']","['tolong tayangin drama turki zeynep dong menonton di tv belum tamat sudah dicut please vidio tambah tontonan drama turki', 'min tayangin film turki elif season 2 bahasa indosia yang pernah tayang disctv perbanyakin film turki nya min diaplikasi vidio jangan kuma saja', 'min request tayangin film drama turki elif season 2 bahasa indosia min sampai tamat diaplikasi vidio bayar bulanan tidak papa asal jangan mahal2 bayar film nya min']",Season Bahasa Drama
41,94,41_seru_banget_asyik_menyenangkan,"['seru', 'banget', 'asyik', 'menyenangkan', 'deh', 'magic', 'pokoknya', 'cerita', 'apa', 'sumpah']","['seru banget', 'seru banget', 'seru banget']",Seru Banget Asyik
42,55,42_sangat_selesai_perpaketan_urusan,"['sangat', 'selesai', 'perpaketan', 'urusan', '3bulan', 'banding', 'bagus', 'ending', 'gapapa', 'drakornya']","['sangat bagus', 'sangat bagus', 'sangat bagus selesai']",Sangat Selesai Perpaketan
43,141,43_update_horor_perbanyak_film,"['update', 'horor', 'perbanyak', 'film', 'terbaru', 'office', 'box', 'bioskop', 'dong', 'lokal']","['tingkatkan terus film update terutama film indonesia terimakasih produk lokal film lokal update', 'sudah baik perbanyak film box office yang terbaru di tahun yang sama', 'filmnya bagus bagus tolong update terus ya film film terbaru nya']",Update Horor Perbanyak
44,52,44_who_bagus_soal_,"['who', 'bagus', 'soal', '', '', '', '', '', '', '']","['bagus', 'bagus', 'who bagus']",Who Bagus Soal
45,104,45_semoga_kedepan_maju_semakin,"['semoga', 'kedepan', 'maju', 'semakin', 'kedepannya', 'lebih', 'amin', 'bermanfaat', 'sukses', 'makin']","['semoga lebih baik lagi', 'semoga tambah baik lagi', 'semoga lebih baik']",Semoga Kedepan Maju
46,107,46_asmara_gara_gen_download,"['asmara', 'gara', 'gen', 'download', 'agz', 'siapa', 'kesini', 'pengin', 'byon', 'saja']","['siapa yang di sini download vidio karena mau menonton asmara gen saja', 'download ini cuma untuk menonton asmara gen saja', 'download aplikasi ini untuk menonton asmara gen saja']",Asmara Gara Gen
47,86,47_membantu_berita_untuk_sinetron,"['membantu', 'berita', 'untuk', 'sinetron', 'info', 'dalam', 'sangat', 'bola', 'menonton', 'nyata']","['sangat membantu sekali dapat menonton apa saja', 'sangat membantu untuk menonton', 'sangat membantu untuk menonton']",Membantu Berita Untuk
48,102,48_suka_banget_sama_aku,"['suka', 'banget', 'sama', 'aku', 'yan', 'kesukaan', 'love', 'filem', 'thailand', 'karena']","['suka banget', 'suka banget', 'suka banget']",Suka Banget Sama
49,135,49_perbaiki_layar_hitam_tolong,"['perbaiki', 'layar', 'hitam', 'tolong', 'gangguan', 'ya', 'bolak', 'tiba', 'kenapa', 'tonton']","['suka menonton di sni biasax znk ada gnguan eee sekarang mala ada gangguan dari tadi malam sampai siang vidionya tidak bisa di putar tlong lah di perbaiki sistemnya biar b normal kembali', 'awal nya bgus2 saja pemakaian aplikasi ini tapi makin ke sni kok sudah dia akun di pakai sudah di daftar pada saat pemutaran film nya tiba-tiba layar hitam tidak merespon kenapa ya padahal lagi seru-seru nya menonton series di vidio rela dua akun di pakai demi mau menonton tolong penjelasan nya ya', 'mohon buat admin vidio tolong di perbaiki lagi dong kenapa disaat saya menonton film putih abu abu namun layar jadi ada tulisan ya lagi ada gangguan mohon di perbaiki lagi min']",Perbaiki Layar Hitam
50,54,50_tau_diaspora_saja_sih,"['tau', 'diaspora', 'saja', 'sih', 'prioritasin', 'klub', 'enggak', 'timnas', 'diasporanya', 'murmerin']","['enggak tau sih', 'enggak tau bagus pokoknya', 'enggak tau bagus saja']",Tau Diaspora Saja
51,68,51_bintang_dulu_nanti_bintangnya,"['bintang', 'dulu', 'nanti', 'bintangnya', 'kasih', 'coba', 'kalau', 'lima', 'tambah', 'rewatch']","['saya coba dulu jika bagus nanti di tambah bintang', 'baru coba nanti kalau bagus tambah bintangnya', 'baru coba kalau bagus akan di tambah bintangnya']",Bintang Dulu Nanti
52,47,52_ok_juga__,"['ok', 'juga', '', '', '', '', '', '', '', '']","['ok', 'ok', 'ok juga']",Ok Juga 
53,58,53_super_sekali_enakk_sangat,"['super', 'sekali', 'enakk', 'sangat', 'yess', 'awal', 'kakak', 'debest', 'gawee', 'bqgus']","['terimakasih sangat bagus vidio is the best', 'sangat super duper keren', 'wow sangat bagus dan keren banget']",Super Sekali Enakk
54,61,54_bokep_video_memakan_kuota,"['bokep', 'video', 'memakan', 'kuota', 'ppv', 'gambarporno', 'gueesss', 'bibikw', 'animasinya', 'makon']","['bokep', 'bokep', 'bokep jepang']",Bokep Video Memakan
55,85,55_puas_sangat_saint_puasss,"['puas', 'sangat', 'saint', 'puasss', 'seiya', 'tuntas', 'senang', 'nontonnya', 'terhibur', 'menikmati']","['sangat puas', 'sangat puas', 'sangat puas']",Puas Sangat Saint
56,45,56_bagus___,"['bagus', '', '', '', '', '', '', '', '', '']","['bagus', 'bagus', 'bagus']",Bagus  
57,45,57_nice___,"['nice', '', '', '', '', '', '', '', '', '']","['nice', 'nice', 'nice']",Nice  
58,55,58_job_good_goodluck_bahkan,"['job', 'good', 'goodluck', 'bahkan', 'mendunia', 'blokir', 'tanggungjawab', 'kritikan', 'menghitam', 'jop']","['good job', 'good job', 'good job']",Job Good Goodluck
59,62,59_tingkatkan_ditingkatkan_ragu_terus,"['tingkatkan', 'ditingkatkan', 'ragu', 'terus', 'layana', 'berbenah', 'lebih', 'aset', 'perbaharui', 'kualitasnya']","['tingkatkan terus', 'tingkatkan', 'tingkatkan terus']",Tingkatkan Ditingkatkan Ragu
60,70,60_kebanyakan_iklan_berlanggan_mengganggu,"['kebanyakan', 'iklan', 'berlanggan', 'mengganggu', 'muncul', 'gnggu', 'banyakan', 'huhuhu', 'iklannya', 'mengeluarkan']","['kebanyakan iklan', 'kebanyakan iklan', 'kebanyakan iklan']",Kebanyakan Iklan Berlanggan
61,60,61_bug_fiturnya_aplikasih_aplikas,"['bug', 'fiturnya', 'aplikasih', 'aplikas', 'gampang', 'nya', 'salah', 'fitur', 'film²', 'kalin']","['aflikasii ini sangat memuaskan', 'fitur fiturnya sangat memuaskan', 'fiturnya gampang dipahami']",Bug Fiturnya Aplikasih
62,50,62_nice_verygood_deeech_thans,"['nice', 'verygood', 'deeech', 'thans', 'balikin', 'dijadikan', 'engak', 'mantaapp', 'terlewat', 'daripada']","['nice', 'nice', 'nice']",Nice Verygood Deeech
63,43,63_good___,"['good', '', '', '', '', '', '', '', '', '']","['good', 'good', 'good']",Good  
64,106,64_channel_mnctv_gtv_trans7,"['channel', 'mnctv', 'gtv', 'trans7', 'rcti', 'trans', 'tv', 'siaran', 'global', 'sctv']","['kenapa harus ditambahin cenel rcti mnctv dan gtv kalau harus suruh bayar mending tidak usah dimasuki cnelnya', 'tambahkan dong 3 channel lagi seperti channel rcti mnctv gtv nya biar komplit sama tambah seru lagi nontonnya', 'apl ini sangat bagus tapi siaran rcti mnctv gtv dan inews kenapa tidak ada saya cari siaran tv tidak ada']",Channel Mnctv Gtv
65,57,65_mantab_channalnya_dinda_ibl,"['mantab', 'channalnya', 'dinda', 'ibl', 'menngunakan', 'kenyataan', 'iuran', 'fer', 'gbu', 'oppen']","['mantab', 'mantab', 'mantab']",Mantab Channalnya Dinda
66,42,66_good___,"['good', '', '', '', '', '', '', '', '', '']","['good', 'good', 'good']",Good  
67,47,67_good_game_application_all,"['good', 'game', 'application', 'all', 'aps', 'jobs', 'aplikation', 'al', 'dp', 'kuiss']","['good application', 'good application', 'good application']",Good Game Application
68,42,68_ok_gass_mantap_,"['ok', 'gass', 'mantap', '', '', '', '', '', '', '']","['ok', 'ok', 'ok']",Ok Gass Mantap
69,42,69_okelah_lah_oke_oklah,"['okelah', 'lah', 'oke', 'oklah', 'boleh', 'bnt', 'okh', 'cuba', 'oklahh', 'ok']","['okelah', 'okelah', 'okelah']",Okelah Lah Oke
70,41,70_good___,"['good', '', '', '', '', '', '', '', '', '']","['good', 'good', 'good']",Good  
71,55,71_berkualitas_sungguh_ini_trimakasih,"['berkualitas', 'sungguh', 'ini', 'trimakasih', 'warahmatullahi', 'sangat', 'aplikasi', 'wassalamu', 'turunnya', 'enam']","['kesini dapat misi aplikasi', 'aplikasi ini bagus semaknin sukses', 'begitu hebatnya aplikasi ini bukan hanya sekedar terbaik tapi terhebat didunia']",Berkualitas Sungguh Ini
72,41,72_bagus_ini__,"['bagus', 'ini', '', '', '', '', '', '', '', '']","['bagus', 'bagus', 'bagus']",Bagus Ini 
73,89,73_magic_agz_da7_sepuasnya,"['magic', 'agz', 'da7', 'sepuasnya', 'menonton', 'persib', '39rb', 'bisa', 'anime', 'epl']","['karena bisa menonton magic 5', 'bisa menonton magic 5', 'saya bisa menonton magic 5']",Magic Agz Da7
74,41,74_ok___,"['ok', '', '', '', '', '', '', '', '', '']","['ok', 'ok', 'ok']",Ok  
75,73,75_respon_cepat_keluhan_fast,"['respon', 'cepat', 'keluhan', 'fast', 'atas', 'costumer', 'terima', 'service', 'teratasi', 'cs']","['terimakasih untuk vidio respon sangat cepat ketika ada masalah', 'terima kasih untuk respon cepat nya vidio', 'terima kasih sudah memberi respon yang cepat dan baik']",Respon Cepat Keluhan
76,118,76_tv_rumah_dirumah_punya,"['tv', 'rumah', 'dirumah', 'punya', 'hp', 'pengganti', 'negeri', 'luar', 'rusak', 'menonton']","['sangat berguna buat yang tidak punya tv dirumah apalagi buat yang kerja di luar negeri kalau mau menonton film indonesia', 'mantap bisa menonton tv soalnya dirumah tidak ada tv', 'bagus banget kalau tidak bisa menonton tv di rumah']",Tv Rumah Dirumah
77,58,77_biasa_luar_hebat_allah,"['biasa', 'luar', 'hebat', 'allah', 'luarbiasa', 'masya', 'bagusnya', 'nih', 'yangalahin', 'takada']","['aplikasi luarbiasa mantap', 'masya allah', 'luar biasa masya allah']",Biasa Luar Hebat
78,53,78_pokoknya_baguuuus_lanjutkan_gandos,"['pokoknya', 'baguuuus', 'lanjutkan', 'gandos', 'mantap', 'keren', 'recommended', 'abisssass', 'menggairahkan', 'intinyaa']","['ini keren banget pokoknya the best', 'luar biasa terdepan populer terpercaya keren banget is the best', 'aplikasinya bagus banget pokoknya top markotop jos gandos gandos']",Pokoknya Baguuuus Lanjutkan
79,40,79_ok___,"['ok', '', '', '', '', '', '', '', '', '']","['ok', 'ok', 'ok']",Ok  
80,40,80_ok___,"['ok', '', '', '', '', '', '', '', '', '']","['ok', 'ok', 'ok']",Ok  
81,57,81_istimewa_komen_no_mantap,"['istimewa', 'komen', 'no', 'mantap', 'mulus', 'pilmnya', 'detail', 'improve', '1000', 'ikut']","['mantap bagus', 'mantap bagus', 'mantap sangat bagus']",Istimewa Komen No
82,70,82_vidionya_video_siarannya_400,"['vidionya', 'video', 'siarannya', '400', 'habis', 'kualitas', 'keren', 'mbak', '300', '40an']","['video nya bagus bagus', 'video ini bagus banget', 'karena video nya bagus bagus banget']",Vidionya Video Siarannya
83,53,83_lumayan_lah_bgtttttt_cespleng,"['lumayan', 'lah', 'bgtttttt', 'cespleng', 'ngeleh', 'lengkappp', 'manyun', 'downlod', 'standar', 'pengembang']","['lumayan', 'lumayan', 'lumayan']",Lumayan Lah Bgtttttt
84,39,84_ok___,"['ok', '', '', '', '', '', '', '', '', '']","['ok', 'ok', 'ok']",Ok  
85,39,85_good___,"['good', '', '', '', '', '', '', '', '', '']","['good', 'good', 'good']",Good  
86,57,86_versi_lawas_lengkap_komplit,"['versi', 'lawas', 'lengkap', 'komplit', 'sportnya', 'followers', 'ratusan', 'bergabung', 'horornya', 'pc']","['versi lawas', 'versi lawas', 'versi lawas']",Versi Lawas Lengkap
87,67,87_menarik_menyenangkan_kisah_brguna,"['menarik', 'menyenangkan', 'kisah', 'brguna', 'easport', 'masakan', 'menginspirasi', 'menarikk', 'meningkat', 'mkek']","['kamu sangat menarik', 'menarik', 'menarik']",Menarik Menyenangkan Kisah
88,39,88_ok___,"['ok', '', '', '', '', '', '', '', '', '']","['ok', 'ok', 'ok']",Ok  
89,39,89_bagus_semuanya__,"['bagus', 'semuanya', '', '', '', '', '', '', '', '']","['bagus', 'bagus', 'bagus']",Bagus Semuanya 
90,96,90_terima_kasih_terlebih_subtitlenya,"['terima', 'kasih', 'terlebih', 'subtitlenya', 'dahulu', 'plihan', 'kejelasan', 'apliksi', 'rt', 'tangan']","['terima kasih', 'terima kasih vidio', 'terima kasih']",Terima Kasih Terlebih
91,38,91_ok_sekarang__,"['ok', 'sekarang', '', '', '', '', '', '', '', '']","['ok', 'ok', 'ok ok']",Ok Sekarang 
92,38,92_bagus___,"['bagus', '', '', '', '', '', '', '', '', '']","['bagus', 'bagus', 'bagus']",Bagus  
93,50,93_joss_memang_kesukaanku_ubur,"['joss', 'memang', 'kesukaanku', 'ubur', 'video', 'aflikasi', 'duren', '5jossss', 'gandosa', 'gandoss']","['video mantap', 'video mantap', 'video mantap']",Joss Memang Kesukaanku
94,60,94_kakak_terima_maha_aku,"['kakak', 'terima', 'maha', 'aku', 'kasih', 'titik', 'jaya', 'kartun', 'mas', 'rusak']","['vidio please melihat ulasan saya karena saya ingin vidio menggunakan dolby khusus sport dengan adanya dolby akan memanjakan mata saya harap vidio melihat ulasan saya terima kasih', 'terima kasih keluarga besar ku vidio semoga sukses dan sehat selalu semua nya dan di berikan segala macam rezeki hidup dan di berikan keselamatan untuk selama nya sama tuhan yang maha pencipta seluruh alam dan segala isi nya dengan daya upaya kekuasaan nya yang maha besar lagi kekal abadi amin', 'aplikasinya kakak sangat bagus dan bermanfaat kakak semoga aplikasi nya kakak lancar jaya dan selalu berkarya kakak amin amin ya robbal allah ya allah habis cerita alias habis cerito titik enggak pakai koma']",Kakak Terima Maha
95,37,95_bagus___,"['bagus', '', '', '', '', '', '', '', '', '']","['bagus', 'bagus', 'bagus']",Bagus  
96,38,96_ini_sekali_aplikasi_jozzzzz,"['ini', 'sekali', 'aplikasi', 'jozzzzz', 'sangaf', 'menyatakan', 'hukum', 'memelihara', 'woy', 'wah']","['asik banget download ini seru banget aplikasi ini', 'pokoknya aplikasi ini mantap banget jozzzzz', 'mantap kawan tidak akan rugi memelihara aplikasi ini']",Ini Sekali Aplikasi
97,37,97_good___,"['good', '', '', '', '', '', '', '', '', '']","['good', 'good', 'good']",Good  
98,37,98_bagus___,"['bagus', '', '', '', '', '', '', '', '', '']","['bagus', 'bagus', 'bagus']",Bagus  
99,36,99_ok___,"['ok', '', '', '', '', '', '', '', '', '']","['ok', 'ok', 'ok']",Ok  
