Topic,Count,Name,Representation,Representative_Docs,label_manual
30,65,30_jelekkk_jelekkkkkkk_taekkkkkkk_jelekk,"['jelekkk', 'jelekkkkkkk', 'taekkkkkkk', 'jelekk', 'babi', 'jelekkkk', 'parahhhh', 'anjg', 'babiiiiiiiii', 'babiiiiii']","['tv videosangat jelekkk', 'jelekkk', 'jelekkk']",Jelekkk Jelekkkkkkk Taekkkkkkk
31,113,31_aktif_bantu_mohon_paket,"['aktif', 'bantu', 'mohon', 'paket', 'penjelasan', 'tolong', 'solusinya', 'bagaimana', 'terpotong', 'belum']","['saya beli paket platinum untuk video di my telkomsel pasi buka malah disuruh beli paket dulu mohon solusinya saya ganting nomor yang mash aktif tapi tidak bisa masalah seperti ini bagaimana mohon solusi', 'saya tadi pagi beli paket di my telkomsel biasanya langsung aktif tapi kenapa kali ini bermasalah paket saya tidak aktif tapi diketerangan telkomsel paket video saya sudah aktif sampai bulan agustus tolong penjelasannya terimakasih', 'saya sudah membeli paket platinum pulsa sudah terpotong tapi paket nya belum aktif mohon bantuan nya']",Aktif Bantu Mohon
32,117,32_download_jangan_menyesal_mending,"['download', 'jangan', 'menyesal', 'mending', 'usah', 'instal', 'install', 'aplikasi', 'aku', 'hapus']","['jangan download aplikasi ini', 'jangan download aplikasinya', 'jangan di download']",Download Jangan Menyesal
33,133,33_vs_tayangin_chelsea_pertandingan,"['vs', 'tayangin', 'chelsea', 'pertandingan', 'arsenal', 'persela', 'madrid', 'persib', 'inter', 'persipal']","['jadwal chelsea vs morecambe tapi yang ditayangkan nottingham vs luton profesional sekali anda', 'tolong diperbaiki pertandingan inter vs arsenal kenapa yang ditayangkan madrid vs monaco saya ajukan komplain', 'ini kenapa inter vs arsenal malah madrid vs monaco yang di tayangin']",Vs Tayangin Chelsea
34,97,34_bayar_duit_ujung_harus,"['bayar', 'duit', 'ujung', 'harus', 'bayarrr', 'plis', 'anjing', 'kecewain', 'suruh', 'ajg']","['balikin duit gua ajg', 'balikin duit gua', 'balikin duit gua']",Bayar Duit Ujung
35,84,35_bayar_harus_apa_kenapa,"['bayar', 'harus', 'apa', 'kenapa', 'magic', 'sih', 'goyang', 'berbayar', 'muluuuu', 'pelajar']","['kenapa sekarang harus serba premium unstall lah', 'kenapa haruss bayar sih padahal waktu itu tidak bayar loh', 'kenapa kok rata rata bayar semua biasanya tidak pernah bayar']",Bayar Harus Apa
36,58,36_vilem_felem_rudet_japan,"['vilem', 'felem', 'rudet', 'japan', 'linor', 'kntol', 'gblok', 'ajg', 'siau', 'uninstl']","['afk rudet', 'rudet', 'rudet']",Vilem Felem Rudet
37,49,37_buruk___,"['buruk', '', '', '', '', '', '', '', '', '']","['buruk', 'buruk', 'buruk']",Buruk  
38,136,38_pulsa_telkomsel_pakai_pembayaran,"['pulsa', 'telkomsel', 'pakai', 'pembayaran', 'ditolak', 'kartu', 'metode', 'indosat', 'via', 'gagal']","['kenapa langganan bayar pakai pulsa enggak bisa', 'kenapa tidak bisa bayar pakai pulsa', 'bayar pakai pulsa kok tidak bisa']",Pulsa Telkomsel Pakai
39,81,39_download_install_claim_hasil,"['download', 'install', 'claim', 'hasil', 'pidio', 'voucher', 'bisa', 'dpat', 'terhapus', 'tersimpan']","['aplikasi tidak bisa di download', 'kok tidak dapat di download', 'tidak bisa di download dulu saja bisa']",Download Install Claim
40,87,40_bayar_suruh_sensor_harus,"['bayar', 'suruh', 'sensor', 'harus', 'mending', 'sikit', 'rakyat', 'hedeh', 'ratusan', 'gjls']","['aplikasi paling rakus developernya calon arang neraka cari uang dari hak rakyat sampai siaran olahraga saja kamu jual haram jadah', 'paket data atau wifi juga bayar lah ini menonton tv swasta pun juga harus bayar mana terlanjut beli stb pula banyak keluar duit buat mau menonton tv doang hha', '1bintang saja soalnya baru menonton juga sudah di suruh bayar apaan sih dulu perasaan di hp lamaku tuh 1 cerita loh baru di suruh bayar ya karena ceritanya seru ya aku bayar deh']",Bayar Suruh Sensor
41,70,41_pelit_buruk_dowloand_poll,"['pelit', 'buruk', 'dowloand', 'poll', 'klaim', 'amat', 'buram', 'telat', 'bentar', 'doanh']","['pelit', 'pelit', 'pelit']",Pelit Buruk Dowloand
42,86,42_lengkap_film_animasi_kurang,"['lengkap', 'film', 'animasi', 'kurang', 'asia', 'india', 'atau', 'lama', 'audio', 'oke']","['film lama semua tidak lengkap', 'film tidak lengkap', 'film kurang lengkap']",Lengkap Film Animasi
43,88,43_dibuka_buka_vote_bisa,"['dibuka', 'buka', 'vote', 'bisa', 'putarr', 'donlowd', 'idola', 'kredivo', 'mental', 'enggak']","['aplikasinya tidak bisa dibuka', 'tidak bisa dibuka', 'enggak bisa dibuka']",Dibuka Buka Vote
44,160,44_dana_pengembalian_uang_saya,"['dana', 'pengembalian', 'uang', 'saya', 'transaksi', 'saldo', 'akun', 'otomatis', 'tiba', 'tanpa']","['saya ingin mengajukan keluhan terkait pemotongan saldo sebesar rp 54 390 dari akun saya melalui google play untuk langganan vidio platinum saya tidak merasa pernah menyetujui langganan ini secara sadar dan saya juga sangat jarang menggunakan aplikasi vidio saat ini saya sudah mengajukan refund ke google dan sedang menunggu proses 1 4 hari kerja saya mohon bantuannya untuk memastikan langganan saya dibatalkan serta meninjau kasus ini agar dana saya bisa dikembalikan', '50 ribu saya tiba-tiba hilang saat habis isi ke akun dana saya saat saya cek cek lagi ternyata malah di bayar ke aplikasi vidio sedangkan aplikasi vidio ku sudah ku hapus sejak lama dan juga setelah sayadowload lagi dan mengetes login ke akun google yang ada notifikasi pembayarannya malah akun google itu tidak ada langganan nya saya mohon untuk mengembalikan uang membuat akun saya menjadi langganan kalau bukti di perlukan saya dapat memberikan bukti terima kasih', 'saya kesal saya dftar langganan memakai no saya dengan metode pembayaran pakai ovo tapi langganan otomomatisnya kok malah ke potong ke akun dana sedangkan no yang di daftarkan di vidio berbeda dengan no akun dana saya dalam keterangan akun dana pembayaran vidio melalui goole padahal akun dana saya berbeda akun google nya tapi kok bisa otomatis kepotong akun dana saya parahhhh seharusnya konfirmasi dulu']",Dana Pengembalian Uang
45,117,45_mulu_anjeng_iklan_anjing,"['mulu', 'anjeng', 'iklan', 'anjing', 'tenang', 'wajar', 'lappet', 'ngebet', 'deh', 'anjir']","['iklan mulu', 'iklan mulu', 'iklan mulu']",Mulu Anjeng Iklan
46,64,46_isinya_boros_donlod_banyak,"['isinya', 'boros', 'donlod', 'banyak', 'iklan', 'iklas', 'gilaaaaa', 'vedionya', 'rancang', 'bebayar']","['aplikasi taikk iklan nya mengalah mengalahkan iklan di tv', 'aplikasi buruk rakus banyakan erornya cuan nomor 1 yang lain belakangan', 'haram jadah iklanya muncul tidak henti2 aplikasi sampah']",Isinya Boros Donlod
47,46,47_buruk_guys_putarrrrr_terburuk,"['buruk', 'guys', 'putarrrrr', 'terburuk', 'pak', 'usah', 'filmnya', 'semua', 'lah', 'karena']","['buruk', 'buruk', 'buruk']",Buruk Guys Putarrrrr
48,61,48_banyak_norak_pasang_iklan,"['banyak', 'norak', 'pasang', 'iklan', 'elit', 'sadis', 'bayak', 'habis', 'buruk', 'seru']","['iklan gangguan sinyal dll', 'buruk kebanyakan iklan', 'buruk kebanyakan iklan']",Banyak Norak Pasang
49,63,49_rcti_euro_bahasa_ada,"['rcti', 'euro', 'bahasa', 'ada', 'malas', 'amerika', 'cenel', 'kata', 'rentenir', 'manfaat']","['tidak ada rcti', 'tidak ada rcti disini', 'tidak ada rcti']",Rcti Euro Bahasa
50,102,50_instal_ulang_update_muat,"['instal', 'ulang', 'update', 'muat', 'suami', 'dibuka', 'tiket', 'gagal', 'tetap', 'uninstall']","['kenapa sih saya kalsu msu beli langganan paket vidio selalu memuat halaman terus lama says sudah instal sama bersihin data tetap saja lama lambat pada sinyal bagus', 'kok tidak bisa dibuka ya padahal paket data lancar mencoba pakai wifi juga tetap enggak bisa sudah di instal ulang tetap enggak bisa hp sudah di muat ulang tetap enggak bisa', 'baru download tapi video loading terus tidak kebuka padahal jaringan satu wifi dengan hape suami di suami bisa buka vidio tapi di aku tidak sudah hapus dan instal ulang tidak juga bisa']",Instal Ulang Update
51,181,51_hati_otomatis_perpanjang_tanpa,"['hati', 'otomatis', 'perpanjang', 'tanpa', 'saldo', 'sedot', 'langsung', 'potong', 'pemberitahuan', 'dana']","['aplikasi setan buruk lag mana mengambil dana orang tanpa memberi notifikasi pengamanan pembelian tiba tiba dana saya di sedot karena langganan otomatis aplikasi tersebut tidak menjelaskan atau mengarahkan kalau pembelian pada halaman langganan otomatis saya harap kembali kan dana saya', 'penyedot duit kalau menyediakan fitur langganan jangan otomatis ngambil duit dari dompet digital minimal ada pop up konfirmasi kepada user apakah dia akan melanjutkan berlangganan atau tidak bukannya malah langsung ngambil otomatis dari dompet digital ini sama saja maling berkedok aplikasi', 'aplikasi kurang ajar perpanjang langganan otomatis hanya memberi notifikasi tanpa meminta persetujuan sedot pulsa tanpa izin berkedok langganan hati-hati yang instal dan hendak berlangganan aplikasi ini menjebak pengguna langganan']",Hati Otomatis Perpanjang
52,69,52_kurangi_kbnykn_iklanya_kebanyakan,"['kurangi', 'kbnykn', 'iklanya', 'kebanyakan', 'iklan', 'bnya', 'sattt', 'menganggu', 'melebihi', 'youtube']","['kurangi iklan nya', 'kurangi iklan nya', 'saya kurangi lagi nya']",Kurangi Kbnykn Iklanya
53,127,53_pembayaran_otomatis_potong_perpanjangan,"['pembayaran', 'otomatis', 'potong', 'perpanjangan', 'sistem', 'pembelian', 'melakukan', 'biaya', 'proses', '2x']","['hati-hati jebakan perpanjangan otomatis', 'asal perpanjangan otomatis', 'tiba tiba perpanjangan otomatis']",Pembayaran Otomatis Potong
54,121,54_balikin_gua_duit_dana,"['balikin', 'gua', 'duit', 'dana', 'saldo', 'potong', 'otomatis', 'uang', 'woy', 'tiba']","['uang gua enggak bisa di return padahal gua sudah tidak aktif menonton langganan otomatis ke potong akhirnya uang gua habis semuanya gila sih', 'keren banget nih vidio uang gua tertarik buat berlangganan tapi di aplikasinya malah enggak ada langganan apa apa maksudnya apa njeng duit gua hilang percuma begitu doang', 'oi balikin saldo gua kalau mau langganan kasih notif jangan langsung main potong saldo balikin saldo gua']",Balikin Gua Duit
55,217,55_paket_beli_aktif_menonton,"['paket', 'beli', 'aktif', 'menonton', 'bisa', 'tapi', 'sudah', 'gold', 'dibeli', 'diamon']","['sudah beli paket malah tidak bisa menonton', 'sudah beli paket tapi tidak bisa menonton', 'aneh paket masih aktif tapi tidak bisa menonton harus beli']",Paket Beli Aktif
56,82,56_kocak_tolol_jijik_ngeri,"['kocak', 'tolol', 'jijik', 'ngeri', 'byon', 'notip2', 'kere', 'mengesalkan', 'alah', 'aneh']","['tolol', 'tolol', 'tolol']",Kocak Tolol Jijik
57,50,57_wae_kudu_opo_kuning,"['wae', 'kudu', 'opo', 'kuning', 'mayar', 'koret', 'koyok', 'iklane', 'akeh', 'celeng']","['iklan kuning kuning mu terlalu banyak coyy ojok akeh akeh iklan kuning kuning mu brow', 'bsg telang kepengk isikm jadah meni ntak nyeke susah ndrk kepeng benang pelemm ndrk kulu ruen boetm', 'vidio goblok pekok seng gawe iklane koyok celeng aplikasi sampah tolol filem koyok celeng sono iklan menonton rak nyaman pekok tolol']",Wae Kudu Opo
58,132,58_buruk_putus_banget_ih,"['buruk', 'putus', 'banget', 'ih', 'sumpah', 'sekali', 'pokoknya', 'daa', 'peserta', 'mandek2']","['buruk banget', 'buruk banget', 'buruk banget']",Buruk Putus Banget
59,158,59_login_nomor_nomer_hp,"['login', 'nomor', 'nomer', 'hp', 'akun', 'pakai', 'telepon', 'masuk', 'dengan', 'menggunakan']","['tidak bisa login pakai no hp', 'tidak bisa login pakai nomer hp', 'tidak bisa login pakai nomor hp']",Login Nomor Nomer
60,97,60_membatalkan_indihome_eror_ppv,"['membatalkan', 'indihome', 'eror', 'ppv', 'byon', 'batalkan', 'membeli', 'pengin', 'kenapa', 'berlangganannya']","['semenjak banyak iklan kami beralih ke indihome', 'tidak berhasil disambung ke tv indihome', 'kenapa setiap pengin berlangganan error tidk bisa terbuka pilihan berlangganannya']",Membatalkan Indihome Eror
61,116,61_error_sering_eror_nge,"['error', 'sering', 'eror', 'nge', 'konek', 'bug', 'ngefreeze', 'riwayat', 'upload', 'responsif']","['sering error', 'sering error', 'sering error']",Error Sering Eror
62,77,62_nyiarin_disiarin_persib_match,"['nyiarin', 'disiarin', 'persib', 'match', 'hak', 'ajang', 'siar', 'rumah', 'kalah', 'indosiar']","['emtek tidak profesional karena mencari keuntungan halalil semua cara dengan tidak menyiarkan persib kalah sama sinetron azab miris banget yang katanya rumah sepakbola indonesia', 'menarik penonton bola nasional unk langganan persib v arema tidak di tanyangin di tv dengan alasan timnas main padahal uji coba dan kelompok umur jadi pada pengin langganan di sini ogah banget lebih baik saya stream illegal', 'tv indosiar rumah dangdut dan sinetron bukan rumah sepakbola harusnya persib disiarin malah nyiarin tim kecil kocak kocak']",Nyiarin Disiarin Persib
63,73,63_lag_lol_spam_ff,"['lag', 'lol', 'spam', 'ff', '01', 'sepak', '02_4', 'jalalive', 'k9', 'jjng']","['lag', 'lag', 'lag']",Lag Lol Spam
64,80,64_banget_banyak_iklan_gila,"['banget', 'banyak', 'iklan', 'gila', 'iklannya', 'loh', 'lama', 'nya', 'dtk', 'gasuka']","['banyak banget iklan', 'banyak banget iklan nya', 'banyak banget iklan nya']",Banget Banyak Iklan
