Topic,Count,Name,Representation,Representative_Docs,label_manual
9,267,9_aplikasi_sangat_bagus_aplikasinya,"['aplikasi', 'sangat', 'bagus', 'aplikasinya', 'yang', 'ini', 'sngat', 'favorit', 'video', 'top']","['aplikasi yang sangat bagus', 'aplikasi yang sangat bagus', 'aplikasi yang sangat bagus']",Aplikasi Sangat Bagus
10,240,10_suka_banget_aku_sama,"['suka', 'banget', 'aku', 'sama', 'saya', 'sekali', 'love', 'nya', 'karena', 'vidio']","['suka banget', 'suka banget', 'suka banget']",Suka Banget Aku
11,205,11_coba_tingkatkan_mencoba_dulu,"['coba', 'tingkatkan', 'mencoba', 'dulu', 'baru', 'lagi', 'masih', 'lelet', 'belum', 'terus']","['coba', 'coba', 'coba coba']",Coba Tingkatkan Mencoba
12,187,12_iklan_ngelag_kebanyakan_banyak,"['iklan', 'ngelag', 'kebanyakan', 'banyak', 'sering', 'jangan', 'terlalu', 'kadang', 'eror', 'tapi']","['banyak iklan', 'banyak iklan nya', 'jangan kebanyakan iklan']",Iklan Ngelag Kebanyakan
13,176,13_tv_menonton_dimana_bisa,"['tv', 'menonton', 'dimana', 'bisa', 'di', 'rumah', 'saja', 'tidak', 'hp', 'aku']","['suka menonton di vidio enak kalau ketinggalan menonton di tv bisa menonton di vidio', 'bagus banget kalau tidak bisa menonton tv di rumah', 'bisa menonton tv']",Tv Menonton Dimana
14,164,14_league_liga_premier_vs,"['league', 'liga', 'premier', 'vs', 'live', 'raga', 'indonesia', 'olah', 'serie', 'match']","['cuma disini bisa menonton premier league', 'langganan premier league', 'mantap saya berlangganan buat menonton bri liga 1 sama premier league']",League Liga Premier
15,142,15_mantul_mntap_mantaf_mantull,"['mantul', 'mntap', 'mantaf', 'mantull', 'mntp', 'syuka', 'bagis', 'baikkk', 'betul', 'aplikasiii']","['mantul', 'mantul', 'mantul']",Mantul Mntap Mantaf
16,133,16_beli_pulsa_pakai_paket,"['beli', 'pulsa', 'pakai', 'paket', 'bisa', 'kenapa', 'bayar', 'tidak', 'cara', 'telkomsel']","['mantap tapi tidak bisa bayar pakai pulsa', 'tidak bisa beli paket', 'mengapa beli paket menonton tidak bisa pakai pulsa']",Beli Pulsa Pakai
17,112,17_mudah_ribet_gunakan_dan,"['mudah', 'ribet', 'gunakan', 'dan', 'praktis', 'sangat', 'untuk', 'digunakan', 'simple', 'di']","['mudah', 'mudah', 'bagus dan mudah']",Mudah Ribet Gunakan
18,102,18_like_this_sok_the,"['like', 'this', 'sok', 'the', 'is', 'aplication', 'and', 'excellent', 'good', 'application']","['i like vidio is the best aplikasi', 'i like this', 'this aplikasi sok good i like']",Like This Sok
19,99,19_cepat_respon_terima_keluhan,"['cepat', 'respon', 'terima', 'keluhan', 'kasih', 'kendala', 'fast', 'atas', 'team', 'sudah']","['terimakasih untuk vidio respon sangat cepat ketika ada masalah', 'terima kasih sudah memberi respon yang cepat dan baik', 'terima kasih untuk respon cepat nya vidio']",Cepat Respon Terima
20,99,20_bayar_dikit_diskon_harus,"['bayar', 'dikit', 'diskon', 'harus', 'membanyaki', 'promo', 'dong', 'gratis', 'sekarang', 'tidak']","['kok banyak yang bayar', 'kenapa harus bayar sih', 'harus bayar']",Bayar Dikit Diskon
21,97,21_hapus_fitur_riwayat_tontonan,"['hapus', 'fitur', 'riwayat', 'tontonan', 'mode', 'di', 'bisa', 'tidak', 'tolong', 'ada']","['aplikasi terkenal langganan premium tapi tidak ada fitur hapus riwayat tontonan', 'tambah fitur hapus riwayat tontonan', 'jadi kapan ada fitur hapus riwayat tontonan']",Hapus Fitur Riwayat
22,95,22_bintang_kasih_dulu_kalau,"['bintang', 'kasih', 'dulu', 'kalau', 'saya', 'lima', 'aku', 'nanti', 'coba', 'bintangnya']","['saya kasih bintang 5', 'saya kasih bintang 5', 'saya kasih bintang 4 dulu ya']",Bintang Kasih Dulu
23,72,23_cinta_terbaik_bintang_berbicara,"['cinta', 'terbaik', 'bintang', 'berbicara', 'tuhan', 'yang', 'pencari', 'para', 'bicara', 'paling']","['yang terbaik', 'sinetron favorit saya sih para pencari tuhan sodrun merayu tuhan jodoh yang tertukar istikamah cinta beri cinta waktu dan cinta sedalam rindu', 'saya suka aplikasi ini karena menonton sinetron lama dan baru contohnya seperti sinetron para pencari tuhan madun kapten ali jodoh yang tertukar sordun merayu tuhan cinta suci insya allah surga naik ranjang naluri hati suci dalam cinta diantara dua cinta buku harian seorang istri love story the series anak langit cinta karena cinta dia orang ketiga takdir cinta yang kupilih cinta setelah cinta saleha asmara gen saja dari jendela sampai badai pasti berlalu pangeran dll']",Cinta Terbaik Bintang
24,70,24_bb_hu_xx_ah,"['bb', 'hu', 'xx', 'ah', 'oo', 'existingbefore', 'by', 'king', 'uc', 'aing']","['a wijaya wina ah uc web id queen uc dikenal yehh all kd ex ri off all well id di wii yaitu wii wei rp go uc rp rp sama yang oh dan dengan iya iya all lx ia off hh enggak', 'innalilahi wa innailaihi rojiun semoga beliau husnubefore existingl khatimah diterima amal ibadahnya di ampuni segala dosanyinnalilahi wa innailaihi rojiubefore existingbefore existin semoga bbefore existingeliau husnul khatimah diterima amal ibadahnya di ambefore existingbefore existingbeforbefore existinge existbefore existingbefore existingingbefore exbefore existingistingpuni segbefore existingala dosanya abefore existing before existingbefore existing', 'b bb bb bb bbbb b bb by by bcjb b nov coba ke di saja hb bb bb bbbb bb bb by kc hhh cowok cc nih sih n di']",Bb Hu Xx
25,43,25_sports_movies_acl_gamestop,"['sports', 'movies', 'acl', 'gamestop', 'movie', 'vido', 'vidio', 'program', 'movis', 'mov']","['vidio sports movies', 'vidio sports movies', 'vidio sports movies']",Sports Movies Acl
26,37,26_ufc_bagus²_𝑏𝑎𝑔𝑢𝑠_1qaaàa,"['ufc', 'bagus²', '𝑏𝑎𝑔𝑢𝑠', '1qaaàa', '𝙣𝙮𝙖', 'alhamdulillàh', '8789⁹⁹⁹⁹⁹', 'baík', 'favoritlihat', 'kurang²in']","['karena ufc', 'bisa yuk ufc dipindah ke vidio', 'keren bagus² seriesnya maju terus vidioo uhuy']",Ufc Bagus² 𝑏𝑎𝑔𝑢𝑠
27,19,27_𝑑𝑖_𝗌𝖾𝗋𝗎_𝑛𝑦𝑎_𝚔𝚊𝚕𝚊𝚞,"['𝑑𝑖', '𝗌𝖾𝗋𝗎', '𝑛𝑦𝑎', '𝚔𝚊𝚕𝚊𝚞', '𝗅𝖺𝗀𝗂', '𝚗𝚘𝚗𝚝𝚘𝚗', '𝚜𝚞𝚔𝚊', '𝚕𝚊𝚖𝚊', '𝚝𝚊𝚙𝚒', '𝑏𝑎𝑦𝑎𝑟']","['𝑙𝑢𝑚𝑎𝑦𝑎𝑛 𝑏𝑎𝑔𝑢𝑠 𝑎𝑝𝑎 𝑡𝑑𝑘 𝑏𝑖𝑠𝑎 𝑠𝑒𝑚𝑢𝑎 𝑑𝑖 𝑛𝑜𝑛𝑡𝑜𝑛 𝑑𝑖 𝑑𝑎𝑙𝑎𝑚 𝑛𝑦𝑎 𝑘𝑢𝑟𝑎𝑛𝑔', '𝑠𝑒𝑚𝑜𝑔𝑎 𝑉𝑖𝑑𝑒𝑜 𝑔𝑎𝑘 𝑏𝑒𝑟𝑏𝑎𝑦𝑎𝑟 𝑙𝑎𝑔𝑖 𝐾𝑎𝑙𝑎𝑢 𝑔𝑎𝑘 𝑏𝑎𝑦𝑎𝑟 𝑡𝑎𝑝𝑖 𝑖𝑘𝑙𝑎𝑛 𝑔𝑎𝑝𝑎𝑝𝑎 𝑠𝑒𝑚𝑜𝑔𝑎 𝑙𝑒𝑏𝑖ℎ 𝑑𝑖𝑢𝑝𝑔𝑟𝑎𝑑𝑒 𝑙𝑎𝑔𝑖 𝑡𝑒𝑛𝑡𝑎𝑛𝑔 𝑏𝑎𝑦𝑎𝑟 𝑛𝑦𝑎', '𝙰𝚙𝚔 𝚢𝚐 𝚋𝚊𝚐𝚞𝚜 𝚝𝚊𝚙𝚒 𝚔𝚊𝚕𝚊𝚞 𝚕𝚘𝚊𝚍𝚒𝚗𝚐 𝚒𝚝𝚞 𝚝𝚘𝚕𝚘𝚗𝚐 𝚓𝚐𝚗 𝚝𝚎𝚛𝚕𝚊𝚕𝚞 𝚕𝚊𝚖𝚊 𝚜𝚊𝚢𝚊 𝚔𝚊𝚕𝚊𝚞 𝚖𝚊𝚞 𝚗𝚘𝚗𝚝𝚘𝚗 𝚝𝚎𝚛𝚞𝚜 𝚕𝚘𝚊𝚍𝚒𝚗𝚐𝚗𝚢𝚊 𝚕𝚊𝚖𝚊 𝚓𝚊𝚍𝚒 𝚖𝚊𝚕𝚊𝚜 𝚗𝚘𝚗𝚝𝚘𝚗 𝙰𝚙𝚊𝚕𝚊𝚐𝚒 𝚋𝚞𝚔𝚊 𝚊𝚙𝚕𝚒𝚔𝚊𝚜𝚒𝚗𝚢𝚊']",𝑑𝑖 𝗌𝖾𝗋𝗎 𝑛𝑦𝑎
28,15,28_pernando_fb_diyan_bafus,"['pernando', 'fb', 'diyan', 'bafus', 'dariz', 'campor', 'dilv', 'kanja', 'fiorentina', 'anahgahat']","['pernando nando pernando', 'the sulu kaurow map data peta 2024', 'diyan kosta fb masdianoor']",Pernando Fb Diyan
